Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,LAT,LONG,ALT
638,0,0,0,0,0,0,0,0,0,0,0,0,49.627326,6.159196166666667,344.8
1644,98,98,1,1,0,0,0,0,94.8,0.3,0.19871406187151425,16269312,49.627326666666676,6.159194,344.7
2650,196,196,2,2,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62732733333334,6.1591908333333345,344.7
3644,31978,31512,80,55,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627328000000006,6.159186999999999,344.7
4642,66452,2830,62,11,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.6273275,6.159183333333334,344.7
5637,34760,3308,30,10,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62732616666667,6.1591793333333325,344.5
6641,34116,196,26,2,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62732733333334,6.159175833333334,344.6
7640,53576,950,43,4,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627326833333335,6.159172333333333,344.6
8636,34250,1658,27,5,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.6273275,6.159168833333333,344.5
9642,34116,1016,26,4,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62732716666666,6.159165166666666,344.5
10641,36632,946,31,4,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62732733333334,6.159161666666667,344.5
11640,34250,2312,27,6,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62732716666666,6.159157833333334,344.6
12636,44544,12276,60,26,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627326666666676,6.159153666666667,344.5
13640,39552,1022,43,2,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627326833333335,6.159149666666667,344.7
14647,40254,7942,63,51,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627326833333335,6.159145166666667,344.6
15647,35042,308,31,2,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627328166666665,6.159140833333334,344.7
16637,42818,6334,62,34,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627328500000004,6.159136000000001,344.6
17650,54992,24802,150,131,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627328000000006,6.159131666666667,344.6
18636,142246,21390,225,146,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62732733333334,6.159128,344.5
19641,413638,4660,310,32,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627327,6.159123500000001,344.4
20642,35174,3142,33,11,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627326666666676,6.159119166666667,344.3
21640,35548,588,36,5,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627327833333325,6.159115666666666,344.5
22646,38752,1278,39,6,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627328166666665,6.1591115,344.6
23638,35174,2644,33,8,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627328000000006,6.159107333333333,344.5
24637,35008,528,32,4,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62732833333333,6.159103166666667,344.7
25638,38794,1338,40,7,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627327833333325,6.159098666666667,344.6
26646,35174,3372,33,12,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627327833333325,6.159094499999999,344.7
27642,45168,5512,62,14,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627328166666665,6.159091000000001,344.8
28642,47188,30410,89,164,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627328166666665,6.159087333333334,344.8
29647,36472,2618,40,17,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62732833333333,6.159083666666667,344.8
30647,55714,28382,155,211,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62732866666667,6.159079666666666,344.7
31642,230824,22986,345,189,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62732866666667,6.159075833333333,344.7
32640,99298,11698,147,92,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62732916666667,6.159071999999999,344.8
33646,47630,8384,107,79,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62733,6.159068166666667,344.9
34649,45594,7250,80,51,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62733016666666,6.1590644999999995,344.9
35645,39254,5730,57,33,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.6273305,6.159061166666667,345.0
36633,35008,528,32,4,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627330666666666,6.1590575,345.0
37644,38752,1868,39,7,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627330833333325,6.159053833333333,345.1
38649,35174,2312,33,6,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.6273305,6.1590498333333334,345.1
39646,35008,694,32,5,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627330833333325,6.159045833333333,345.1
40636,72608,1508,63,8,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627331166666664,6.159041500000001,345.1
41641,35174,2644,33,8,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627329499999995,6.159037333333333,345.0
42644,35098,618,33,5,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62733016666666,6.159035500000001,345.0
43646,51138,10836,82,31,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627331000000005,6.1590335000000005,345.1
44641,36140,6950,38,25,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627332833333334,6.159030333333334,345.4
45640,38030,6390,49,35,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627332333333335,6.1590283333333335,345.4
46649,39956,3358,45,18,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62733133333333,6.1590265,345.4
47644,38884,7514,54,45,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627331000000005,6.159025000000001,345.5
48635,46516,11660,96,74,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627329666666675,6.159023166666667,345.5
49649,208332,20958,247,136,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627327666666666,6.1590213333333335,345.4
50643,35174,2644,33,8,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62732533333333,6.1590185,345.5
51641,35340,528,34,4,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627324,6.159015166666667,345.5
52634,38794,1338,40,7,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.6273215,6.159012333333334,345.5
53640,35174,2644,33,8,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627319333333325,6.15901,345.4
54646,35008,528,32,4,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62731816666666,6.159007000000001,345.4
55639,38752,1278,39,6,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627316500000006,6.159004666666667,345.4
56639,35174,2644,33,8,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62731399999999,6.159001000000001,345.4
57639,35008,528,32,4,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62731116666667,6.158998,345.4
58638,51070,15868,82,43,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.6273085,6.158994666666667,345.3
59640,36404,714,40,5,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.6273065,6.158991333333334,345.2
60640,36246,654,39,1,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627303,6.158988333333334,345.1
61642,40532,2404,49,13,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627302166666674,6.158984833333333,345.1
62655,35914,1052,37,2,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62730283333334,6.1589833333333335,345.4
63638,34876,654,30,1,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62730083333333,6.158982166666667,345.4
64635,36850,982,32,2,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627297500000005,6.158980666666667,345.3
65634,34302,0,27,0,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62729566666667,6.158978666666667,345.3
66636,34302,0,27,0,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62729516666666,6.1589775,345.4
67637,43046,6810,58,28,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62729283333333,6.158975333333332,345.4
68641,57894,10454,83,63,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627291833333324,6.158972666666667,345.4
69645,221106,5608,159,23,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62728983333333,6.158970166666667,345.6
70637,140194,1784,108,9,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627288,6.158968333333333,345.8
71633,35174,2644,33,8,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627287499999994,6.158965666666668,346.0
72642,35008,528,32,4,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627286000000005,6.158963833333333,346.1
73641,52564,18900,91,87,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627283999999996,6.158961333333334,346.2
74642,58986,42388,175,250,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627287833333334,6.158958833333332,346.8
75642,43096,5584,80,52,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627287499999994,6.158957166666666,347.2
76641,63774,5990,98,50,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627285833333325,6.1589575000000005,347.0
77644,42654,8080,77,54,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627285666666666,6.158957666666667,347.1
78636,35616,2124,36,10,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627285,6.158955,347.1
79645,38738,1300,40,7,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627287833333334,6.158952833333332,347.7
80636,35356,4632,36,14,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62728666666667,6.158951999999999,347.8
81636,34952,490,32,4,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627286166666664,6.158951333333333,347.7
82643,38752,1278,39,6,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62728416666667,6.158951,347.8
83638,35174,2644,33,8,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627284333333336,6.158947666666667,348.3
84636,35008,528,32,4,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62728033333333,6.158947,348.6
85642,38752,1278,39,6,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627281666666676,6.158944666666668,349.1
86634,35174,2644,33,8,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627281833333335,6.158941,349.4
87638,49028,17098,86,70,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62728116666667,6.158938000000001,349.7
88635,40786,3886,52,13,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62727966666667,6.1589339999999995,349.8
89642,36212,2704,40,9,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62727499999999,6.158931833333332,349.3
90635,35050,1178,33,6,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.6272725,6.158929666666667,349.3
91636,38794,2174,40,9,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62727116666667,6.158923833333334,349.4
92642,55252,17078,152,130,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.6272695,6.158919166666667,349.5
93645,35008,528,32,4,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.6272635,6.158916333333334,349.3
94636,38752,2474,39,8,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62726083333334,6.158912166666666,349.3
95637,35076,252,32,2,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62725733333333,6.158909333333335,349.5
96634,35404,850,34,3,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62725433333333,6.158906,349.2
97638,38816,1370,39,4,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62725183333334,6.158902666666667,349.1
98637,51950,268,43,2,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627246666666665,6.158900833333333,348.5
99642,34876,0,30,0,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62724316666666,6.1588988333333345,348.4
100637,38620,584,37,1,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627239666666675,6.158896,348.3
101644,34876,0,30,0,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62723916666667,6.158893000000001,348.6
102635,46326,9458,69,31,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62724133333333,6.158888166666666,349.1
103640,41276,1508,53,7,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627237833333325,6.1588875,348.9
104633,36038,2002,37,13,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627236833333335,6.158884166666667,349.0
105633,98124,16260,258,82,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627236833333335,6.1588813333333325,349.1
106642,223544,3980,253,24,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627237833333325,6.158879,349.2
107647,34966,0,31,0,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627238500000004,6.1588780000000005,349.3
108638,103006,12458,81,68,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627238999999996,6.158877833333334,349.4
109641,241710,3552,178,20,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62723716666666,6.158875833333334,349.3
110635,35174,3142,33,11,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627233666666676,6.158874666666666,349.2
111641,35008,710,32,5,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62723283333333,6.158871166666668,349.3
112642,38752,1460,39,7,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627234666666666,6.158865333333334,349.4
113637,35174,2826,33,9,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627233333333336,6.158862833333334,349.3
114641,35008,710,32,5,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.6272315,6.158860499999999,349.3
115639,73852,21044,159,79,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62723033333334,6.158856166666667,349.3
116638,147906,41770,403,179,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62722833333334,6.158854833333334,349.2
117644,103952,24800,260,154,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62722416666667,6.1588525,348.9
118648,123696,10648,99,67,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.62722183333334,6.1588495000000005,348.9
119645,2954,11816,19,58,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627223666666666,6.158845166666667,349.3
120646,714,310,5,3,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627223666666666,6.158840666666666,349.4
120646,714,310,5,3,0,0,0,0,0.0,0.75,0.4169893518879837,34140160,49.627223666666666,6.158840666666666,349.4
