Timestamp,Delay,Size
11443,3.2727527618408203,16376
12288,3.961899757385254,16376
12300,3.4743521213531494,16376
12308,2.981585025787353,16376
12310,2.48636531829834,16376
12314,1.9892473220825195,16376
12318,1.4925265312194824,16376
12322,0.9966611862182616,16376
12324,0.5009877681732178,16376
12344,0.0190908908843994,16376
14634,1.8078696727752688,16376
14651,1.3264501094818115,16376
14653,0.8275518417358398,16376
14653,0.3277208805084228,16376
23360,8.03515338897705,16376
23594,4.768835783004761,16376
23596,4.27252984046936,16376
23598,3.7718663215637207,16376
23742,3.416584014892578,16376
23742,2.9169843196868896,16376
23743,2.4181313514709477,16376
23845,2.0197203159332275,16376
23847,1.5239975452423096,16376
23847,1.0223894119262695,16376
23848,0.522592306137085,16376
24763,0.9383845329284668,16376
24800,0.4747591018676758,16376
24859,0.0342085361480712,16376
25671,0.3457279205322265,16376
25914,0.089195966720581,16376
26397,0.0725123882293701,16376
26883,0.0574924945831298,16376
27395,0.0697782039642334,16376
27921,0.0961503982543945,16376
28389,0.0642495155334472,16376
28845,0.0206813812255859,16376
29645,0.3207230567932129,16376
47006,11.680811166763306,16376
47008,11.183228015899658,16376
47009,10.683777809143066,16376
48148,10.32342529296875,16376
48150,9.824791431427002,16376
49205,6.879682302474976,16376
49207,6.381575107574463,16376
49225,5.399959325790405,16376
49225,4.9021100997924805,16376
49369,4.5446836948394775,16376
49369,4.04604434967041,16376
49369,3.544207811355591,16376
49450,3.124668836593628,16376
49450,2.624849796295166,16376
49452,2.1274073123931885,16376
49453,1.6280014514923096,16376
49455,1.1307878494262695,16376
49456,0.6330358982086182,16376
49763,0.4399356842041015,16376
49852,0.0268535614013671,16376
50353,0.0280783176422119,16376
50863,0.0382637977600097,16376
51359,0.0358462333679199,16376
51867,0.0420024394989013,16376
59758,6.933375358581543,16376
61209,6.385578155517578,16376
61210,5.885550260543823,16376
61210,5.3857152462005615,16376
61211,4.88589882850647,16376
61211,4.386044502258301,16376
63434,6.11119270324707,16376
63435,5.609906911849976,16376
63435,5.11008882522583,16376
63435,4.610246896743774,16376
64295,4.969623327255249,16376
64295,4.469883441925049,16376
64295,3.973343133926392,16376
64296,3.4705092906951904,16376
64296,2.970831155776977,16376
64587,2.765989303588867,16376
65006,2.683177947998047,16376
65007,2.18279242515564,16376
65319,1.9981396198272705,16376
65319,1.4983885288238523,16376
65320,0.9945805072784424,16376
65556,0.7313694953918457,16376
65813,0.487898588180542,16376
65857,0.0318074226379394,16376
66359,0.0354509353637695,16376
66845,0.0199010372161865,16376
67342,0.0171217918395996,16376
73586,5.760680198669434,16376
73586,5.262015342712402,16376
73586,4.761208295822144,16376
73586,4.262388229370117,16376
73587,3.7625346183776855,16376
75357,5.032071828842163,16376
75359,4.534422397613525,16376
75665,4.33958911895752,16376
75665,3.84000563621521,16376
75759,3.433666467666626,16376
75759,2.93485951423645,16376
75998,2.672985315322876,16376
75998,2.173312902450561,16376
75999,1.675832986831665,16376
75999,1.174971580505371,16376
76216,0.8910543918609619,16376
76596,0.7713298797607422,16376
76632,0.3069517612457275,16376
76851,0.0280356407165527,16376
77373,0.047795295715332,16376
77915,0.0895206928253173,16376
78347,0.021655797958374,16376
78845,0.0209982395172119,16376
79340,0.0146408081054687,16376
79854,0.0298013687133789,16376
80340,0.016681432723999,16376
80848,0.0227875709533691,16376
81348,0.024670124053955,16376
87296,5.472324848175049,16376
87297,4.972145318984985,16376
87298,4.47471022605896,16376
87298,3.9732415676116943,16376
87299,3.47373104095459,16376
87299,2.974470853805542,16376
89155,4.330361366271973,16376
89156,3.8316032886505127,16376
89156,3.3348121643066406,16376
89156,2.831031322479248,16376
89156,2.3312742710113525,16376
89157,1.831504821777344,16376
89157,1.3327510356903076,16376
89228,0.902660608291626,16376
89367,0.5424168109893799,16376
89432,0.108936071395874,16376
89879,0.0546703338623046,16376
90375,0.0498387813568115,16376
90899,0.0734994411468505,16376
91375,0.0499498844146728,16376
91859,0.0336589813232421,16376
92360,0.0354156494140625,16376
92881,0.0572776794433593,16376
93355,0.0321242809295654,16376
93855,0.0303573608398437,16376
94362,0.0380246639251709,16376
94845,0.0203580856323242,16376
95357,0.0315425395965576,16376
95992,0.1675009727478027,16376
96360,0.0344874858856201,16376
96842,0.0179083347320556,16376
97353,0.0292203426361084,16376
97842,0.0177621841430664,16376
98347,0.0220723152160644,16376
98849,0.0238845348358154,16376
99346,0.0211586952209472,16376
100975,1.151419162750244,16376
100976,0.6513676643371582,16376
100977,0.1520617008209228,16376
101345,0.0198042392730712,16376
101854,0.029886245727539,16376
102350,0.0250492095947265,16376
102855,0.0296893119812011,16376
103360,0.0349800586700439,16376
103876,0.0514700412750244,16376
104347,0.021815538406372,16376
104856,0.03066086769104,16376
105345,0.0198490619659423,16376
105859,0.0340371131896972,16376
106348,0.023078441619873,16376
106841,0.0164182186126709,16376
107343,0.0174593925476074,16376
107843,0.0179896354675292,16376
108368,0.0432565212249755,16376
108848,0.0237433910369873,16376
109341,0.0173168182373046,16376
114947,5.121525764465332,16376
114952,4.6267924308776855,16376
114952,4.13236927986145,16376
114953,3.628884315490722,16376
115007,3.182011842727661,16376
115008,2.6865503787994385,16376
115008,2.183696985244751,16376
115008,1.6839842796325684,16376
115008,1.1831259727478027,16376
115008,0.6842784881591797,16376
115279,0.4547140598297119,16376
115386,0.0606822967529296,16376
115896,0.0710911750793457,16376
116401,0.0754768848419189,16376
116887,0.0619809627532959,16376
117383,0.0601482391357421,16376
117884,0.0600454807281494,16376
118380,0.0565361976623535,16376
118883,0.0594210624694824,16376
119382,0.0564961433410644,16376
119886,0.0615839958190918,16376
