Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,Ping_target,LAT,LONG,ALT
1042,0,0,0,0,0,0,0,0,0,0,0,0,0,49.626654499999994,6.1598335,348.0
2037,6052,6510,46,51,0,0,0,0,0,0,0,0,0,49.6266555,6.159833333333334,347.7
3044,236,1368,2,14,0,0,0,0,0,0,0,0,0,49.6266565,6.159833166666666,347.5
4035,278,3432,3,34,0,0,0,0,0,0,0,0,0,49.626657666666674,6.159832,347.2
5039,1252,1600,10,17,0,0,0,0,0,0,0,0,0,49.626659000000004,6.1598318333333335,347.0
6042,768,6170,4,53,0,0,0,0,0,0,0,0,0,49.62665983333333,6.1598316666666655,346.8
7036,426,1472,3,14,0,0,0,0,0.0,0.45999999999999996,0.844410784083292,15892480,0,49.62666066666667,6.1598318333333335,346.7
8038,474,2728,3,18,0,0,0,0,0.0,0.45999999999999996,0.844410784083292,15892480,0,49.62666183333334,6.1598308333333325,346.5
9044,59266,21364,206,93,0,0,0,0,0.0,0.45999999999999996,0.844410784083292,15892480,0,49.62666266666667,6.1598305,346.3
10036,6226,4330,47,35,0,0,0,0,0.0,0.45999999999999996,0.844410784083292,15892480,0,49.62666333333333,6.1598305,346.2
11041,4082,9594,39,15,0,0,0,0,0.0,0.45999999999999996,0.844410784083292,15892480,0,49.62666383333333,6.159831166666667,346.3
12036,8868,2096,36,16,0,0,0,0,0.0,0.45999999999999996,0.844410784083292,15892480,0,49.62666433333334,6.159830333333334,346.2
13043,4632,7350,28,17,0,0,0,0,0.0,0.45999999999999996,0.844410784083292,15892480,0,49.6266645,6.159829500000001,346.1
14044,3960,2330,38,23,0,0,0,0,0.0,0.45999999999999996,0.844410784083292,15892480,0,49.62666466666666,6.159828166666667,346.0
15046,5594,6334,37,15,0,0,0,0,0.0,0.45999999999999996,0.844410784083292,15892480,0,49.62666466666666,6.159826999999999,346.0
16044,7140,12802,60,47,0,0,0,0,0.0,0.45999999999999996,0.844410784083292,15892480,0,49.62666466666666,6.159826333333332,346.0
17043,10070,61338,75,114,0,0,0,0,0.0,0.45999999999999996,0.844410784083292,15892480,0,49.62666433333334,6.159825333333333,346.1
18044,12790,23270,61,163,0,0,0,0,0,0,0,0,0,49.62666383333333,6.1598248333333325,346.1
19041,274,944,3,10,0,0,0,0,0,0,0,0,0,49.62666316666667,6.159823666666667,346.1
20040,220,474,2,5,0,0,0,0,0,0,0,0,0,49.62666266666667,6.159823500000001,346.2
21043,98,208,1,2,0,0,0,0,0,0,0,0,0,49.6266625,6.159823666666667,346.2
22035,236,208,2,2,0,0,0,0,0,0,0,0,0,49.6266625,6.1598231666666665,346.1
23037,236,268,2,3,0,0,0,0,0,0,0,0,0,49.626662,6.1598225,346.0
24044,592,1824,4,10,0,0,0,0,0,0,0,0,0,49.626661666666664,6.159821666666667,345.9
25040,220,1926,2,15,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.62666233333333,6.159822166666667,345.7
26039,36614,11322,115,33,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.62666283333333,6.1598223333333335,345.6
27043,3286,4746,31,23,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.62666299999999,6.159822166666667,345.5
28035,7270,7604,57,62,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.62666316666667,6.159822166666667,345.4
29043,2778,884,13,4,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.62666366666667,6.1598223333333335,345.1
30037,9200,3160,18,11,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.62666383333333,6.159822666666668,344.9
31038,8738,7132,33,14,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.62666466666666,6.159823333333333,344.7
32034,5424,8594,34,29,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.62666550000001,6.159823833333333,344.4
33041,42,110,1,1,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.62666649999999,6.1598241666666675,344.0
34038,42,0,1,0,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.62666716666666,6.1598245,343.7
35043,8702,15808,59,77,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.6266675,6.1598239999999995,343.3
36039,6506,12598,63,47,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.62666816666667,6.1598241666666675,343.0
37040,4942,19896,47,50,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.62666883333333,6.159824666666666,342.8
38036,5162,10648,35,34,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.62667016666666,6.159826333333332,342.5
39036,13672,546,16,5,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.62667116666667,6.159827666666667,342.3
40037,376,0,4,0,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.62667183333333,6.159828166666667,342.0
41040,2574,806,11,3,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.62667283333334,6.1598283333333335,341.7
42040,1282,862,13,9,0,0,0,0,0.0,0.45999999999999996,0.8446284157286743,15896576,0,49.6266735,6.1598285,341.5
