Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,Ping_target,LAT,LONG,ALT
501,0,0,0,0,0,0,0,0,0,0,0,0,1,49.62589800000001,6.158808833333334,351.8
1515,2386,2524,13,15,0,0,0,0,0.0,0.11,0.19103755280894852,31457280,1,49.62589849999999,6.1588075,351.5
2512,9514,8500,132,127,0,0,0,0,0.0,0.11,0.19103755280894852,31457280,1,49.62589866666667,6.158807333333334,351.7
3505,532,420,6,5,0,0,0,0,0.0,0.11,0.19103755280894852,31457280,1,49.62589833333333,6.158807666666666,351.9
4501,10692,10580,156,155,0,0,0,0,0.0,0.11,0.19103755280894852,31457280,1,49.62589833333333,6.158806333333333,351.7
5503,20262,24304,158,177,0,0,0,0,0.0,0.11,0.19103755280894852,31457280,1,49.62589716666666,6.1588055,352.0
6495,5046,75522,61,103,0,0,0,0,0.0,0.11,0.19103755280894852,31457280,1,49.6258975,6.158804833333333,351.9
7500,1438,67772,11,57,0,0,0,0,0.0,0.11,0.19103755280894852,31457280,1,49.625896833333336,6.158804,352.0
8501,3966,70300,43,89,0,0,0,0,0.0,0.11,0.19103755280894852,31457280,1,49.62589633333334,6.158803833333334,352.3
9503,22092,88912,328,375,0,0,0,0,0.0,0.11,0.19103755280894852,31457280,1,49.62589800000001,6.158804333333334,351.8
10499,3884,70248,42,89,0,0,0,0,0.0,0.11,0.19103755280894852,31457280,1,49.62589916666668,6.158803833333334,351.4
11502,15140,92004,224,280,0,0,0,0,0.0,0.11,0.19103755280894852,31457280,1,49.6259,6.1588036666666675,351.0
12502,5768,72588,72,119,0,0,0,0,0.0,0.11,0.19103755280894852,31457280,1,49.625900833333326,6.1588036666666675,350.7
13502,1186,68588,12,61,0,0,0,0,0.0,0.11,0.19103755280894852,31457280,1,49.62590149999999,6.1588028333333344,350.5
14501,8448,75268,124,171,0,0,0,0,0.0,0.11,0.19103755280894852,31457280,1,49.62590183333334,6.158801333333334,350.2
15498,11340,78160,177,224,0,0,0,0,0.0,0.11,0.19103755280894852,31457280,1,49.62590266666666,6.158800333333333,350.1
