TimeStamp,Delay,Size
4222,0.07755017280578613,1016
4564,0.016283750534057617,1016
5065,0.016391992568969727,1016
5557,0.008862495422363281,1016
6057,0.00814962387084961,1016
6555,0.005685567855834961,1016
7057,0.008131742477416992,1016
7560,0.009826898574829102,1016
8076,0.027280330657958984,1016
8571,0.02069830894470215,1016
9061,0.010839223861694336,1016
9574,0.023850202560424805,1016
10055,0.004931211471557617,1016
10559,0.010180950164794922,1016
11055,0.005026340484619141,1016
11557,0.00676274299621582,1016
12064,0.01417088508605957,1016
12558,0.00901651382446289,1016
13057,0.007190227508544922,1016
13556,0.006116390228271484,1016
14066,0.015596389770507812,1016
14562,0.0151824951171875,1016
15057,0.007094621658325195,1016
15571,0.023529529571533203,1016
16080,0.02978968620300293,1016
16613,0.06488156318664551,1016
17060,0.009906291961669922,1016
17602,0.053254127502441406,1016
18057,0.00793766975402832,1016
18555,0.005321025848388672,1016
19060,0.010380983352661133,1016
19553,0.0055904388427734375,1016
20055,0.004778385162353516,1016
20555,0.006318569183349609,1016
21055,0.004586219787597656,1016
21564,0.0138397216796875,1016
22055,0.005053997039794922,1016
22555,0.0046460628509521484,1016
23054,0.004790067672729492,1016
23559,0.008510112762451172,1016
24052,0.00537872314453125,1016
24557,0.008582830429077148,1016
25062,0.011452913284301758,1016
25554,0.006510019302368164,1016
26052,0.005272626876831055,1016
26557,0.0071523189544677734,1016
27055,0.0045108795166015625,1016
27556,0.0054585933685302734,1016
28054,0.006041049957275391,1016
28554,0.00442957878112793,1016
29063,0.014182090759277344,1016
29569,0.02178049087524414,1016
30069,0.021540164947509766,1016
30560,0.010110855102539062,1016
31057,0.008526802062988281,1016
31557,0.006506204605102539,1016
32058,0.009169816970825195,1016
32555,0.004475831985473633,1016
33054,0.004292964935302734,1016
33559,0.008985757827758789,1016
34064,0.013840675354003906,1016
34558,0.008218526840209961,1016
35059,0.008611917495727539,1016
35557,0.009341955184936523,1016
36059,0.011287689208984375,1016
36567,0.016883134841918945,1016
37058,0.008393287658691406,1016
37615,0.06491851806640625,1016
38060,0.009920835494995117,1016
38579,0.02844524383544922,1016
39064,0.013888835906982422,1016
39593,0.045989036560058594,1016
40054,0.0052089691162109375,1016
40570,0.019538164138793945,1016
41062,0.011751174926757812,1016
41562,0.01217508316040039,1016
42062,0.011501312255859375,1016
42568,0.018262624740600586,1016
43066,0.01707625389099121,1016
43559,0.010409832000732422,1016
44056,0.005831718444824219,1016
44561,0.010624885559082031,1016
45062,0.01242208480834961,1016
45553,0.0048902034759521484,1016
46055,0.005654096603393555,1016
46557,0.008322954177856445,1016
47058,0.008864879608154297,1016
47606,0.0560908317565918,1016
48057,0.00836181640625,1016
48567,0.01770782470703125,1016
49057,0.007018089294433594,1016
49555,0.004559516906738281,1016
50058,0.008014202117919922,1016
50559,0.009073734283447266,1016
51062,0.012058734893798828,1016
51556,0.0058100223541259766,1016
52055,0.004445791244506836,1016
52596,0.04550480842590332,1016
53060,0.011394023895263672,1016
53560,0.00992894172668457,1016
54054,0.004263877868652344,1016
54560,0.010143041610717773,1016
55053,0.003439188003540039,1016
55578,0.027707815170288086,1016
56054,0.003983736038208008,1016
56553,0.004465818405151367,1016
57054,0.0037925243377685547,1016
57567,0.017792463302612305,1016
58054,0.0039653778076171875,1016
58564,0.01516270637512207,1016
59073,0.02413010597229004,1016
59554,0.005281925201416016,1016
60056,0.00649714469909668,1016
60555,0.004838705062866211,1016
61054,0.004908323287963867,1016
61919,0.36949658393859863,1016
62085,0.03563690185546875,1016
62753,0.2053978443145752,1016
63061,0.012255430221557617,1016
63556,0.006195068359375,1016
64056,0.0062677860260009766,1016
64554,0.003726959228515625,1016
65052,0.0048618316650390625,1016
65574,0.024507999420166016,1016
66055,0.0064008235931396484,1016
66758,0.20821619033813477,1016
67063,0.013642311096191406,1016
67567,0.016529560089111328,1016
68055,0.006345033645629883,1016
68561,0.010690927505493164,1016
69054,0.0051305294036865234,1016
69554,0.007270097732543945,1016
70056,0.006493568420410156,1016
70591,0.04361128807067871,1016
71139,0.09031081199645996,1016
71619,0.0690152645111084,1016
72055,0.005333423614501953,1016
72555,0.00539708137512207,1016
73059,0.01035451889038086,1016
73559,0.00992131233215332,1016
74055,0.004662752151489258,1016
74557,0.006817340850830078,1016
75056,0.005688905715942383,1016
75555,0.0058116912841796875,1016
76054,0.005510091781616211,1016
76553,0.005856037139892578,1016
77063,0.01343226432800293,1016
77555,0.005334615707397461,1016
78055,0.00496220588684082,1016
78554,0.004312992095947266,1016
79054,0.0044116973876953125,1016
79555,0.00538945198059082,1016
80055,0.006758213043212891,1016
80555,0.005079030990600586,1016
81054,0.0042569637298583984,1016
81556,0.00582122802734375,1016
82057,0.0077855587005615234,1016
82559,0.009686708450317383,1016
83055,0.005705833435058594,1016
83555,0.004812955856323242,1016
84067,0.01689887046813965,1016
84556,0.006607532501220703,1016
85055,0.005843162536621094,1016
85554,0.0048923492431640625,1016
86056,0.00556182861328125,1016
86557,0.007937908172607422,1016
87059,0.009534835815429688,1016
87556,0.005878925323486328,1016
88055,0.004919528961181641,1016
88570,0.01983356475830078,1016
89080,0.02974557876586914,1016
89558,0.00803828239440918,1016
90059,0.009573698043823242,1016
90554,0.003930091857910156,1016
91058,0.007900476455688477,1016
91555,0.005666017532348633,1016
92074,0.02478814125061035,1016
92557,0.010191679000854492,1016
93070,0.019795894622802734,1016
93556,0.007377147674560547,1016
94065,0.014454364776611328,1016
94555,0.00805974006652832,1016
95059,0.00862741470336914,1016
95557,0.0076732635498046875,1016
96053,0.004353523254394531,1016
96558,0.008180856704711914,1016
97057,0.007172822952270508,1016
97563,0.012943267822265625,1016
98059,0.009159326553344727,1016
98555,0.005951642990112305,1016
99057,0.006491899490356445,1016
99564,0.015185832977294922,1016
100064,0.014689207077026367,1016
100567,0.018215417861938477,1016
101063,0.012588024139404297,1016
101556,0.0070705413818359375,1016
102055,0.005104541778564453,1016
102560,0.011060476303100586,1016
103055,0.006140708923339844,1016
103558,0.009411334991455078,1016
104071,0.022017955780029297,1016
104555,0.005863666534423828,1016
105056,0.00554656982421875,1016
105559,0.009734392166137695,1016
106060,0.009638547897338867,1016
106575,0.026104211807250977,1016
107065,0.016308307647705078,1016
