Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,Ping_target,LAT,LONG,ALT
383,0,0,0,0,0,0,0,0,0,0,0,0,1,49.625969500000004,6.158883833333334,351.4
1335,5006,5399,34,35,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.625966,6.158875333333333,351.3
2329,8606,12821,49,58,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.62596683333333,6.158873333333334,351.1
3336,6720,4410,23,28,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.625967833333334,6.158874166666667,350.9
4335,4081,8507,55,56,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.625966,6.158869999999999,350.8
5338,1338,1557,14,18,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.62596466666667,6.158866666666667,350.7
6335,4114,7413,27,28,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.625958499999996,6.158865,351.6
7357,2782,4710,21,29,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.62595183333333,6.158860499999999,352.4
8329,5082,9418,21,33,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.6259525,6.158861,352.4
9336,2713,4169,23,29,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.625955833333336,6.158865,352.3
10331,3272,6396,13,24,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.62594966666667,6.158859333333334,353.1
11353,8879,13061,50,52,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.625949000000006,6.1588585,353.7
12334,23067,21810,71,74,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.62594933333333,6.158860000000001,354.1
13334,2159,3200,11,13,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.625948666666666,6.1588595,354.7
14331,4262,7284,28,38,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.62594816666667,6.158859833333334,355.4
15333,5970,12648,49,48,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.6259475,6.158860166666667,355.8
16329,3725,6265,20,23,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.625948333333326,6.158862166666667,356.0
17329,11829,14516,47,59,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.62595116666667,6.158866000000001,356.1
18337,3482,6712,15,22,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.625955999999995,6.1588735,356.1
19331,3926,6432,25,29,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.62595666666666,6.1588709999999995,356.3
20330,4281,6888,21,26,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.62595966666666,6.1588735,356.2
21334,3577,5921,18,19,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.625961999999994,6.158874666666666,356.3
22332,3746,6041,21,22,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.6259625,6.1588780000000005,356.9
23334,3564,6694,16,27,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.625963500000005,6.158883333333334,357.1
24331,3926,6862,25,34,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.625961999999994,6.158881499999999,357.8
25331,3340,6454,14,22,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.62596166666667,6.158880666666666,358.2
26336,5539,9694,43,41,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.625962333333334,6.158881166666666,358.6
27335,8522,13472,50,53,0,0,0,0,0.0,0.23,0.4010544874920152,66039808,1,49.62596266666666,6.158882,359.0
