Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,Ping_target,LAT,LONG,ALT
1058,0,0,0,0,0,0,0,0,0,0,0,0,1,49.62561783333334,6.159032999999999,392.7
2059,7440,8550,55,56,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62561783333334,6.1590283333333335,392.9
3060,20355,11810,39,45,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62561833333333,6.159023166666667,393.0
4067,6809,5434,29,32,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62561833333333,6.15902,393.0
5062,1723,1570,20,20,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62561866666667,6.159015833333332,393.2
6061,6340,8542,23,35,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62561816666666,6.1590126666666665,393.2
7062,4177,7042,27,34,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62561766666666,6.159010166666667,393.1
8058,3901,6217,20,21,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62561783333334,6.159004833333333,393.4
9060,17174,13602,60,59,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62561633333333,6.158998166666667,393.5
10060,3850,6625,21,28,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62561633333333,6.158994333333334,393.7
11059,5362,9071,26,34,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62561583333333,6.158993833333333,393.8
12057,35678,11818,51,59,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62561566666667,6.1589920000000005,394.0
13056,8234,10443,29,33,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62561383333333,6.158987333333332,394.1
14059,14777,7074,27,33,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.625613333333334,6.1589855,394.3
15058,3623,6549,19,28,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.6256125,6.158983000000001,394.6
16071,12234,6518,19,25,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.6256115,6.158979333333334,394.8
17060,7896,10606,41,46,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.6256125,6.158976666666666,395.0
18068,24987,6893,24,30,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.625613333333334,6.158976333333333,395.2
19066,3785,6067,21,22,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62561383333333,6.158975666666667,395.4
20110,6549,11133,52,54,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62561483333334,6.158974499999999,395.6
21058,14928,10003,29,38,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.6256185,6.158973166666668,395.4
22057,4002,6157,25,24,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62562200000001,6.158972,395.3
23053,14685,7092,24,31,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.625624,6.158970333333333,395.2
24058,3577,6687,19,27,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.625626499999996,6.158968833333334,395.2
25065,3689,6767,20,31,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.625628166666665,6.158968000000001,395.2
26063,24440,8609,35,39,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.625629499999995,6.158966166666667,395.5
27107,4248,6515,27,28,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.625628999999996,6.158965666666668,395.6
28077,18345,6617,20,26,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.625629499999995,6.158965499999999,395.7
29067,4137,6677,25,29,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62562883333333,6.158965,395.8
30056,15066,7413,30,38,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62562883333333,6.158964666666666,396.0
31062,3522,6132,16,21,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.6256325,6.158963666666667,395.7
32129,24516,14927,73,74,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.62563566666666,6.158965,395.6
33125,3751,6285,20,23,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.625639166666666,6.158964666666666,395.6
34099,15495,4133,26,27,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.625642166666665,6.158966,395.6
35061,4871,8606,19,24,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.6256415,6.158965666666668,395.6
36114,18708,7206,22,33,0,0,0,0,0.0,0.21,0.4019002266580965,66179072,1,49.625639333333325,6.158964833333332,395.9
