Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,LAT,LONG,ALT
1168,0,0,0,0,0,0,0,0,0.0,1.03,0.48888061747443035,40026112,49.62729716666666,6.1592025,339.8
2175,703,665,11,10,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.62729783333332,6.159198833333333,339.8
3178,4285,4203,21,19,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.627298999999994,6.159194333333333,339.9
4165,494,530,8,8,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.6273,6.159189833333333,339.9
5169,9398,5615,34,32,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.627301,6.159185333333332,339.9
6176,5322,3130,11,13,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.627303500000004,6.1591815,340.2
7176,5527,3257,15,15,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.62730416666667,6.159176833333333,340.2
8176,5541,3205,15,14,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.62730499999999,6.159172166666667,340.3
9179,5458,3248,14,15,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.62730533333333,6.159167,340.4
10177,5610,3416,14,16,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.62730750000001,6.159163000000001,340.6
11175,5326,3132,11,13,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.62730866666667,6.159158500000001,340.7
12177,5597,3259,16,15,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.627313666666666,6.159157000000001,341.2
13175,5479,3207,14,14,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.62731566666666,6.159154333333333,341.4
14175,5462,3184,14,14,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.627316666666665,6.159150333333334,341.5
15176,5544,3416,13,16,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.6273175,6.159145833333334,341.5
16175,5326,3132,11,13,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.62731983333333,6.159142000000001,341.8
17176,5597,3199,16,14,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.62732283333333,6.159138666666666,342.3
18178,5479,3207,14,14,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.627324,6.159134500000001,342.4
19178,5462,3184,14,14,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.627326,6.159131,342.5
20175,5544,3416,13,16,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.627327,6.159126833333333,342.5
21178,5326,3132,11,13,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.62732866666667,6.159122999999999,342.7
22176,5597,3259,16,15,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.627328999999996,6.1591175,342.5
23183,5479,3141,14,13,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.62733016666666,6.159112666666666,342.6
24175,5462,3250,14,15,0,0,0,0,0.0,1.74,0.6661823886911087,54542336,49.627331500000004,6.1591085,342.8
