Timestamp,Bytes_Send_leo02,Bytes_Received_leo02,Packets_Send_leo02,Packets_Received_leo02,Errors_Send_leo02,Errors_Received_leo02,Drop_Incoming_leo02,Drop_total_leo02,CPU_percent_leo02,CPU_time_leo02,RAM_percent_leo02,RAM_info_leo02,LAT_leo02,LONG_leo02,ALT_leo02,Delay_local,Size_local,Bytes_Send_local,Bytes_Received_local,Packets_Send_local,Packets_Received_local,Errors_Send_local,Errors_Received_local,Drop_Incoming_local,Drop_total_local,CPU_percent_local,CPU_time_local,RAM_percent_local,RAM_info_local,Ping_target_local,LAT_local,LONG_local,ALT_local
0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5692592595459777e-10,4.65953703707608e-10,6.760000000000002
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.2020000000002,0.10367999999999997,0.005989214144535611,40146807501619.195,2.3136944453544977e-10,8.038888888811216e-11,17.86300000000007,,,4111006.2,6248754.2,206.80000000000004,243.30000000000004,0.0,0.0,0.0,0.0,0.0,0.01058,0.03192598395806456,865663556832460.8,0.0,1.646583333415084e-10,1.3662583332955333e-09,12.628000000000114
2.0,182717.2,3213664.2,33.7,40.7,0.0,0.0,0.0,0.0,124.00199999999998,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,2.1157777782875436e-10,7.892222222258425e-11,16.717000000000027,,,5489067.5,8789822.5,1218.5,1204.0,0.0,0.0,0.0,0.0,0.0,0.00012999999999999977,3.5837986824893023e-07,9717363507.200176,0.0,1.2460555554054324e-10,1.4338972222226982e-09,11.815000000000023
3.0,2850645.2,91965.19999999995,10.199999999999998,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,2.080750000289722e-10,8.620833333778244e-11,16.566999999999993,,,14897463.8,12581973.2,3239.3000000000006,3182.2,0.0,0.0,0.0,0.0,0.0,0.00012999999999999977,3.5837986824893023e-07,9717363507.200176,0.0,1.0745277776973865e-10,1.4631583333629825e-09,11.70800000000011
4.0,3406226.2,3542226.8000000003,40.2,41.5,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.966305557169335e-10,8.297777776859937e-11,16.576999999999995,0.0015502665933152257,0.0,103745884.29999998,92045806.5,17640.8,17780.0,0.0,0.0,0.0,0.0,0.0,0.00012999999999999977,3.5837986824893023e-07,9717363507.200176,0.0,9.380555558333376e-11,1.521866666604767e-09,11.272999999999818
5.0,891157259.3,222932672.2,144.5,60.30000000000001,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.8781388896153037e-10,7.723055557371892e-11,16.327999999999907,0.21188645692232122,0.0,33910596.2,55969136.0,8862.8,8608.7,0.0,0.0,0.0,0.0,0.0,0.00012999999999999977,3.5837986824893023e-07,9717363507.200176,0.0,9.21999999891525e-11,1.5672638889237813e-09,10.282000000000021
6.0,1773331818.8000002,551480213.2,181.79999999999998,131.3,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.656888887724939e-10,7.718611111327731e-11,14.962999999999868,0.07612650316350275,0.0,126363199.7,115253948.7,35870.2,35981.0,0.0,0.0,0.0,0.0,0.0,0.00012999999999999977,3.5837986824893023e-07,9717363507.200176,0.0,1.0777777782626339e-10,1.581644444430022e-09,9.992000000000118
7.0,437653566.0,209807386.20000005,48.300000000000004,53.300000000000004,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.432583333438452e-10,8.081111110707918e-11,13.751999999999805,0.016100739151400173,0.0,1021881062.3333334,4069936026.333333,79.0,158.33333333333331,0.0,0.0,0.0,0.0,0.0,0.00023333333333333306,6.467997622172363e-07,17537783125.33307,0.0,1.1953703755845904e-11,2.0136944445031214e-09,6.773333333333238
8.0,23993305.499999985,643944.5000000026,68.80000000000003,136.3,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.2488055553281893e-10,8.59111111137828e-11,12.213000000000196,0.0017696806182875158,0.0,285440770.142857,736453193.1428571,3372.952380952381,3264.6666666666665,0.0,0.0,0.0,0.0,0.0,9.523809523809506e-05,2.546891920829887e-07,6905821671.619168,0.0,1.9129100532730097e-10,1.3553465608351626e-09,7.382857142857162
9.0,488784045.8,216375896.49999997,66.0,273.5,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.1404999996971085e-10,8.174444444170225e-11,11.153000000000054,0.010285537302193384,0.0,312776009.5,330125980.6999999,3730.7,4014.7,0.0,0.0,0.0,0.0,0.0,0.00012999999999999977,3.5837986824893023e-07,9717363507.200176,0.0,3.1520833334080015e-10,1.6313611110887387e-09,8.598000000000004
10.0,98832151.30000001,218955.79999999973,20.800000000000004,65.2,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.0994444442682369e-10,8.527777778836902e-11,10.447999999999775,0.20806891585824835,0.0,209668163.70000002,117657508.69999996,3749.2,4202.3,0.0,0.0,0.0,0.0,0.0,0.00012999999999999977,3.5837986824893023e-07,9717363507.200176,0.0,4.17536111130299e-10,1.6322972221469486e-09,8.35200000000009
11.0,44772379.70000002,362437.8000000006,29.19999999999999,86.30000000000001,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.0101944441207673e-10,1.0263055556754877e-10,9.881999999999994,0.02996805183598912,0.0,545655460.3333334,564891823.0,9872.333333333334,10543.0,0.0,0.0,0.0,0.0,0.0,0.00023333333333333311,7.160997367405156e-07,19416831317.333435,0.0,5.969444446157647e-11,2.6762870369688745e-09,8.74333333333339
12.0,1015829067.2,230600782.30000004,234.7,103.80000000000001,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.0268888884683797e-10,1.1254166667155084e-10,10.115000000000112,0.004412590111970061,0.0,351487009.06666666,1094057942.1666667,18011.199999999997,16253.866666666665,0.0,0.0,0.0,0.0,0.0,0.00010666666666666644,2.8685239454456845e-07,7777917337.59996,0.0,2.883268519208607e-10,1.4178222222215672e-09,7.997666666666643
13.0,709830789.3,233467527.50000003,161.20000000000002,164.70000000000002,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.0488055546435466e-10,9.743055555796085e-11,10.335000000000042,0.0016469508449094734,0.0,1779242230.7,3940605297.7000003,9933.3,12037.7,0.0,0.0,0.0,0.0,0.0,4.999999999999993e-05,2.393324120143048e-07,6489427148.799889,0.0,5.01772222449019e-10,8.254638888769037e-10,8.597000000000062
14.0,581921265.5,215854164.70000005,70.7,148.70000000000002,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.0066111109780319e-10,1.0005000000021894e-10,9.962000000000108,0.009690125334062967,0.0,1207669168.5666666,3194709217.366667,23501.366666666665,24461.366666666665,0.0,0.0,0.0,0.0,0.0,0.00014666666666666674,3.521923705236362e-07,9549591347.200104,0.16666666666666669,2.4777407414203423e-10,1.9886935185046986e-09,6.655999999999989
15.0,509979588.5000001,230923064.29999995,75.70000000000003,81.5,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.1006388883082525e-10,9.650000001191511e-11,9.757999999999985,0.002784330252195235,0.0,276825823.3,797523279.3,9502.3,9428.5,0.0,0.0,0.0,0.0,0.0,0.00012999999999999977,3.5837986824893023e-07,9717363507.200176,0.0,3.425555557596027e-10,1.7699361111320085e-09,8.122000000000018
16.0,484138529.3,219482389.5,61.2,33.70000000000001,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.1330000000144601e-10,8.798055555687091e-11,10.02200000000004,0.07806004368598515,0.0,539135880.7,723096512.3,232.7,69.8,0.0,0.0,0.0,0.0,0.0,0.00012999999999999977,3.5837986824893023e-07,9717363507.200176,0.0,2.939722221968356e-10,1.7221444444644806e-09,7.972999999999994
17.0,487004134.5000001,220700383.30000004,63.70000000000002,84.19999999999999,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.191527777757332e-10,8.593888890152273e-11,9.800000000000118,0.13400308557426302,0.0,43735312.91666668,57494241.66666662,10776.333333333334,10930.916666666666,0.0,0.0,0.0,0.0,0.0,9.166666666666642e-05,8.971871701674222e-08,2432696320.000036,0.0,4.1396990739520053e-10,2.2520439814400474e-09,7.393333333333362
18.0,498174174.0,214564488.70000002,132.2,53.300000000000004,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.1757777781557672e-10,7.932499999525286e-11,9.957000000000116,0.08446319070189984,0.0,248748677.29999998,318654322.3000001,4355.7,3950.7,0.0,0.0,0.0,0.0,0.0,0.00016999999999999982,5.415298009175997e-07,14683419443.20008,0.0,2.6499444447688936e-10,1.577999999978716e-09,7.998000000000005
19.0,627714078.5,212430067.3,137.3,30.7,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.0850833322837325e-10,7.627222221700777e-11,9.208000000000121,0.2439193544825622,0.0,397789961.46666664,722444698.7,2930.2666666666664,2799.4666666666667,0.0,0.0,0.0,0.0,0.0,0.00010666666666666644,2.8685239454456845e-07,7777917337.59996,0.0,2.8724166670067787e-10,1.5361851851493626e-09,7.310666666666675
20.0,1007304789.7,215864487.70000002,209.0,181.7,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.1479722207685148e-10,6.774166666299888e-11,9.342999999999904,0.1762907197024472,0.0,510958042.0,1038462017.583333,4846.916666666667,4424.916666666667,0.0,0.0,0.0,0.0,0.0,0.0001666666666666665,4.77468574468401e-07,12946418346.666666,0.0,3.706921294801239e-10,1.8631574074240502e-09,8.286666666666628
21.0,99178868.99999994,723599.9999999981,72.29999999999995,110.8,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.1245277769483204e-10,7.134722222227626e-11,8.86699999999994,0.04345197008352185,0.0,47564424.80000001,228614025.0666666,12379.066666666668,11698.966666666665,0.0,0.0,0.0,0.0,0.0,0.00010666666666666644,2.8685239454456845e-07,7777917337.59996,0.16666666666666669,2.986074074578209e-10,1.4858185184919912e-09,8.29766666666671
22.0,975041086.7000003,215820099.70000002,369.7,29.299999999999994,0.0,0.0,0.0,0.0,0.0,2.0000000000000036e-05,2.377728849313837e-07,1593835519.9999905,1.1323055556833605e-10,7.243888888951148e-11,9.276999999999795,0.38839959943141633,0.0,584499354.0000001,1438040608.3333333,45637.666666666664,45717.583333333336,0.0,0.0,0.0,0.0,0.0,0.0001666666666666665,4.776748243925756e-07,12952010751.999868,0.0,7.343518524563312e-11,2.147747685145224e-09,3.5624999999999964
