TimeStamp,Delay,Size
12199,1.2017216682434082,1016
14021,2.524252414703369,1016
14022,2.023606061935425,1016
14022,1.5247645378112793,1016
14022,1.0249416828155518,1016
14022,0.5240910053253174,1016
14022,0.024229049682617188,1016
16764,2.2674407958984375,1016
17440,2.442091226577759,1016
25939,9.440991163253784,1016
25940,8.941837072372437,1016
25940,8.442387580871582,1016
25941,7.942888975143433,1016
25941,7.443409204483032,1016
25942,6.943955183029175,1016
26281,6.282509803771973,1016
26281,5.783751487731934,1016
26281,5.283919334411621,1016
26281,4.783053874969482,1016
26281,4.283183336257935,1016
26871,4.373072147369385,1016
26871,3.8733489513397217,1016
26872,3.3745615482330322,1016
26872,2.873706102371216,1016
26872,2.374840497970581,1016
29417,4.4188666343688965,1016
29417,3.919130802154541,1016
29417,3.4192886352539062,1016
29417,2.9204204082489014,1016
29418,2.418549060821533,1016
29418,1.9196739196777344,1016
29418,1.4198312759399414,1016
29418,0.921964168548584,1016
38773,7.775091886520386,1016
38774,7.27584171295166,1016
38774,6.776317596435547,1016
38775,6.2767767906188965,1016
38775,5.777220010757446,1016
38776,5.27765154838562,1016
38776,4.778082847595215,1016
38777,4.278515815734863,1016
38777,3.7789435386657715,1016
38777,3.2793936729431152,1016
38778,2.7799413204193115,1016
38809,2.3109447956085205,1016
39157,2.158649444580078,1016
39344,1.8462486267089844,1016
39345,1.3465616703033447,1016
39345,0.8467187881469727,1016
39345,0.3468654155731201,1016
39523,0.025304555892944336,1016
40090,0.0931551456451416,1016
40501,0.002828359603881836,1016
41003,0.0045108795166015625,1016
41501,0.0024912357330322266,1016
42001,0.004114627838134766,1016
42501,0.002775907516479492,1016
43000,0.002619028091430664,1016
43501,0.0027742385864257812,1016
44014,0.015914440155029297,1016
44502,0.0035393238067626953,1016
45005,0.007082939147949219,1016
45502,0.003896474838256836,1016
46002,0.0037260055541992188,1016
46520,0.022116899490356445,1016
49595,2.598511219024658,1016
49717,2.2203454971313477,1016
49844,1.846170425415039,1016
49972,1.4748351573944092,1016
50025,1.0272579193115234,1016
50093,0.5952129364013672,1016
52634,2.6391611099243164,1016
53053,2.556150436401367,1016
53463,2.4683141708374023,1016
53812,2.3137917518615723,1016
53885,1.8868741989135742,1016
54084,1.587315559387207,1016
54190,1.192425012588501,1016
54240,0.7423620223999023,1016
54245,0.24698662757873535,1016
54502,0.003506183624267578,1016
54998,0.0032625198364257812,1016
55501,0.003809213638305664,1016
56005,0.007908105850219727,1016
56517,0.023360013961791992,1016
57010,0.014544963836669922,1016
57501,0.003622770309448242,1016
58003,0.005800485610961914,1016
58527,0.029288530349731445,1016
59000,0.0027332305908203125,1016
59498,0.0019528865814208984,1016
60001,0.0031578540802001953,1016
60500,0.0021996498107910156,1016
61174,0.17592859268188477,1016
72207,8.209527492523193,1016
72454,5.9564573764801025,1016
72455,5.456713914871216,1016
72455,4.956887245178223,1016
72455,4.458027124404907,1016
72455,3.9571666717529297,1016
72455,3.4573020935058594,1016
72455,2.9574339389801025,1016
72456,2.4585649967193604,1016
72456,1.957695722579956,1016
72456,1.458843469619751,1016
72474,0.977137565612793,1016
72493,0.4945838451385498,1016
72525,0.02692413330078125,1016
73005,0.007634878158569336,1016
76366,2.867671251296997,1016
78839,4.841965675354004,1016
81931,6.933089733123779,1016
81932,6.433844804763794,1016
82304,5.306681156158447,1016
82304,4.805940628051758,1016
82304,4.306097984313965,1016
82304,3.8072357177734375,1016
82304,3.3073935508728027,1016
82305,2.807603359222412,1016
82451,2.452535390853882,1016
82451,1.9527804851531982,1016
82451,1.4529273509979248,1016
82451,0.9530565738677979,1016
82451,0.4551868438720703,1016
82508,0.01045680046081543,1016
83001,0.0027883052825927734,1016
83499,0.0023856163024902344,1016
84026,0.027910232543945312,1016
84500,0.002244234085083008,1016
85015,0.017974138259887695,1016
85502,0.0039081573486328125,1016
86028,0.03088974952697754,1016
86503,0.004897594451904297,1016
87001,0.002512216567993164,1016
87502,0.004215717315673828,1016
88005,0.00664830207824707,1016
88509,0.010704278945922852,1016
89001,0.002653360366821289,1016
89510,0.012338399887084961,1016
90009,0.012289762496948242,1016
90525,0.026963233947753906,1016
91023,0.025118589401245117,1016
92046,0.5487935543060303,1016
92204,0.2061903476715088,1016
92507,0.009862184524536133,1016
95969,2.972358465194702,1016
95970,2.4721479415893555,1016
95971,1.9726252555847168,1016
95988,1.4909641742706299,1016
95988,0.99118971824646,1016
95988,0.490389347076416,1016
96016,0.017850637435913086,1016
96501,0.002904653549194336,1016
97009,0.011675834655761719,1016
97502,0.003536224365234375,1016
97999,0.0014925003051757812,1016
98501,0.003195047378540039,1016
99003,0.005406379699707031,1016
99505,0.007284402847290039,1016
100008,0.009785890579223633,1016
100533,0.035982370376586914,1016
101009,0.011002302169799805,1016
101509,0.010778188705444336,1016
102006,0.007605552673339844,1016
102500,0.0021126270294189453,1016
103003,0.004851579666137695,1016
103525,0.026721477508544922,1016
104003,0.0057222843170166016,1016
104502,0.0035161972045898438,1016
105003,0.00514984130859375,1016
105507,0.008563995361328125,1016
106892,0.8949368000030518,1016
107199,0.7005822658538818,1016
113476,5.977922677993774,1016
113813,5.815262079238892,1016
113814,5.315502643585205,1016
113814,4.815650939941406,1016
113814,4.315790176391602,1016
113814,3.8169498443603516,1016
113814,3.31608510017395,1016
113814,2.817218780517578,1016
113814,2.31634783744812,1016
113814,1.8174760341644287,1016
113815,1.3166003227233887,1016
113819,0.8215141296386719,1016
113845,0.34688830375671387,1016
114001,0.0033659934997558594,1016
114505,0.0072901248931884766,1016
115000,0.003386259078979492,1016
115503,0.006283283233642578,1016
116011,0.014536142349243164,1016
116500,0.002507925033569336,1016
117004,0.005606412887573242,1016
117504,0.006356239318847656,1016
118004,0.006601572036743164,1016
118510,0.012239933013916016,1016
119053,0.055214643478393555,1016
119509,0.010540485382080078,1016
120003,0.004492998123168945,1016
