Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,LAT,LONG,ALT
353,0,0,0,0,0,0,0,0,0,0,0,0,49.62730983333333,6.1591784999999994,352.0
1346,98,98,1,1,0,0,0,0,0,0,0,0,49.62731350000001,6.159176,351.9
2349,196,196,2,2,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.62731350000001,6.159176833333333,351.6
3361,196,196,2,2,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.62731433333333,6.159173999999999,351.4
4361,53892,13628,110,44,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.62731433333333,6.159170166666667,351.2
5363,4930,7478,31,31,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.62731866666666,6.1591640000000005,351.4
6359,24164,22486,48,53,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.62732200000001,6.159158833333334,351.4
7361,3758,1948,10,3,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.62732166666667,6.159153833333333,350.9
8362,770,0,5,0,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.627323666666676,6.159149333333333,350.9
9357,616,1912,4,4,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.627325500000005,6.159144666666666,350.8
10363,3758,1948,10,3,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.627327666666666,6.159140166666666,350.8
11361,1986,1590,13,9,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.627328000000006,6.159135833333333,350.9
12358,2696,4102,18,19,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.627330833333325,6.159131166666667,351.0
13358,3928,2792,11,7,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.62733333333334,6.1591265,351.2
14361,770,462,5,1,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.627333,6.1591206666666665,351.0
15358,5960,1696,21,5,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.627333833333324,6.159118333333334,351.2
16364,12268,2068,38,4,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.6273365,6.159114,351.3
17353,2382,1826,15,3,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.62733783333333,6.159109000000001,351.1
18361,7646,17284,47,90,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.62733633333334,6.159104999999999,350.8
19352,10126,9434,44,74,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.6273345,6.159098999999999,350.3
20362,8470,13206,53,85,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.627335499999994,6.159094499999999,350.5
21359,24540,26446,108,165,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.627333666666665,6.159091000000001,350.2
22362,13470,10474,34,30,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.627332833333334,6.159087666666666,350.2
23359,54286,46278,169,149,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.62733333333334,6.159083333333332,350.3
24358,8162,14412,31,80,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.627331999999996,6.159078833333333,350.0
25361,6420,3536,15,11,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.62733016666666,6.159075166666666,349.8
26363,3274,740,9,6,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.627328166666665,6.1590713333333325,349.5
27362,8138,8008,32,35,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.627328000000006,6.159067000000001,349.7
28365,6420,3536,15,11,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.627328000000006,6.1590628333333335,349.8
29359,3316,800,10,7,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.62732616666667,6.159059666666667,349.7
30351,6484,3328,24,13,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.62732533333333,6.159056166666667,349.6
31358,18052,12802,43,28,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.627325166666665,6.159052833333334,349.7
32357,13808,15638,72,93,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.62731900000001,6.159053,349.1
33355,14472,23336,76,162,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.62731716666667,6.159048833333332,348.8
34366,19692,24024,83,155,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.627316666666665,6.1590438333333335,348.7
35360,4180,2476,14,12,0,0,0,0,0.0,0.74,0.417039380604467,34144256,49.62731683333333,6.159039166666668,348.7
