Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,Ping_target,LAT,LONG,ALT
2133,0,0,0,0,0,0,0,0,0.0,0.09999999999999999,0.15919800027411907,26214400,0,49.62589200000001,6.158887000000001,349.5
3028,191610,91047,465,245,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,1,49.62589200000001,6.1588864999999995,349.6
3499,32622,48588,107,98,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,1,49.62589183333333,6.158886833333335,350.0
4153,3972,14401,49,49,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,1,49.62589166666667,6.158885999999999,350.2
5135,20454,43094,66,52,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,1,49.6258915,6.158885166666666,350.2
6139,1858,7442,17,16,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,1,49.62589166666667,6.158884333333333,350.2
8130,1438,10139,15,23,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,0,49.62589133333333,6.1588840000000005,350.5
9598,48522,26175,180,59,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,0,49.625891,6.158883333333334,350.6
11065,10966,9544,87,29,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,0,49.62589133333333,6.158882666666667,350.7
12533,24734,14074,88,32,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,0,49.62589166666667,6.158882500000001,351.0
14000,12828,32526,94,79,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,0,49.62589166666667,6.1588813333333325,351.3
15468,149780,27003,540,133,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,0,49.62589233333333,6.158880666666666,351.1
16937,219548,64809,836,237,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,0,49.62589249999999,6.1588796666666665,351.3
18405,992332,160949,3851,755,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,0,49.62589266666667,6.1588795,351.5
19874,67692,46244,328,135,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,0,49.62589716666666,6.158881166666666,351.0
21340,243168,51259,936,323,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,0,49.62589800000001,6.158882833333333,351.3
22822,124476,36621,577,205,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,0,49.62589983333334,6.158884499999999,351.2
24288,86159,38790,382,248,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,0,49.625900833333326,6.158885166666666,351.1
25753,183684,56981,760,356,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,0,49.62590149999999,6.158886166666667,350.8
27233,77424,50957,295,214,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,0,49.62590149999999,6.158886833333335,350.9
28702,35752,35120,164,154,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,0,49.62590316666667,6.158888333333334,350.9
30172,28750,31164,106,94,0,0,0,0,0.0,0.21,0.27993973360702123,46096384,0,49.62590466666667,6.158889166666667,350.8
