Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,Ping_target,LAT,LONG,ALT
1203,0,0,0,0,0,0,0,0,0.0,0.09999999999999999,0.1602676118384608,26390528,1,49.625903666666666,6.158948833333333,358.7
1724,169524,88784,361,195,0,0,0,0,0.0,0.22999999999999998,0.2779000092285091,45760512,1,49.625906666666666,6.158950666666668,358.8
2738,3888,4540,28,28,0,0,0,0,0.0,0.22999999999999998,0.2779000092285091,45760512,1,49.625908166666676,6.158951500000001,358.8
3727,826,2209,9,15,0,0,0,0,0.0,0.22999999999999998,0.2779000092285091,45760512,1,49.625909166666666,6.158952166666667,358.8
5724,6374,3183,23,16,0,0,0,0,0.0,0.22999999999999998,0.2779000092285091,45760512,0,49.62591066666667,6.158953,358.8
7209,62862,41392,270,112,0,0,0,0,0.0,0.22999999999999998,0.2779000092285091,45760512,0,49.62591333333333,6.158955,358.9
8691,135390,35111,522,167,0,0,0,0,0.0,0.22999999999999998,0.2779000092285091,45760512,0,49.625916000000004,6.158956833333334,359.0
10175,29483,20571,173,90,0,0,0,0,0.0,0.22999999999999998,0.2779000092285091,45760512,0,49.625918666666664,6.158958666666666,359.0
11166,28470,8540,127,46,0,0,0,0,0.0,0.22999999999999998,0.2779000092285091,45760512,1,49.62592366666666,6.1589635000000005,359.2
12660,53540,12695,183,74,0,0,0,0,0.0,0.22999999999999998,0.2779000092285091,45760512,0,49.62592433333332,6.1589645,359.2
13646,117638,23623,484,143,0,0,0,0,0.0,0.22999999999999998,0.2779000092285091,45760512,1,49.62592500000001,6.158965333333333,359.4
14204,36217,13500,109,65,0,0,0,0,0.0,0.22999999999999998,0.2779000092285091,45760512,1,49.6259245,6.158965666666668,359.5
14723,28338,14247,105,61,0,0,0,0,0.0,0.22999999999999998,0.2779000092285091,45760512,1,49.62592500000001,6.158966500000001,359.6
