Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,Ping_target,LAT,LONG,ALT
1349,0,0,0,0,0,0,0,0,0.0,0.51,0.840711046111793,15822848,0,49.626689500000005,6.159777000000001,354.0
2331,15856,10726,24,27,0,0,0,0,0.0,0.51,0.8174244600558878,15384576,0,49.626689500000005,6.159778166666666,353.9
3322,98,2826,1,5,0,0,0,0,0.0,0.51,0.8174244600558878,15384576,0,49.62668866666666,6.1597789999999994,353.9
4338,4250,906,11,3,0,0,0,0,0.0,0.51,0.8174244600558878,15384576,0,49.62668816666666,6.159779666666666,353.9
5330,1448,1256,8,6,0,0,0,0,0,0,0,0,0,49.62668683333333,6.1597798333333325,354.0
6332,1776,3750,6,7,0,0,0,0,0,0,0,0,0,49.626684833333336,6.159779333333334,354.3
7324,342,6408,3,56,0,0,0,0,0,0,0,0,0,49.62668383333333,6.1597791666666675,354.2
8333,220,10086,2,79,0,0,0,0,0,0,0,0,0,49.626681833333336,6.1597791666666675,354.4
9322,98,4610,1,25,0,0,0,0,0,0,0,0,0,49.626680333333326,6.159778166666666,354.4
10325,220,1090,2,9,0,0,0,0,0,0,0,0,0,49.62667883333334,6.159778333333333,354.5
11320,710,2168,3,12,0,0,0,0,0,0,0,0,0,49.62667866666667,6.159780166666667,354.4
12329,220,2216,2,16,0,0,0,0,0,0,0,0,0,49.62667816666667,6.1597808333333335,354.5
13332,98,782,1,7,0,0,0,0,0.0,0.55,0.8413639410479399,15835136,0,49.626677333333326,6.159781166666666,354.7
14331,710,2108,3,12,0,0,0,0,0.0,0.55,0.8413639410479399,15835136,0,49.62667716666667,6.1597816666666665,354.9
15327,97246,72968,326,247,0,0,0,0,0.0,0.55,0.8413639410479399,15835136,0,49.626677666666666,6.159783166666667,355.0
16329,27716,63620,151,199,0,0,0,0,0.0,0.55,0.8413639410479399,15835136,0,49.62667799999999,6.159784166666666,355.3
17327,14776,81668,140,278,0,0,0,0,0.0,0.55,0.8413639410479399,15835136,0,49.62667833333333,6.159784666666667,355.4
18327,15480,100244,118,286,0,0,0,0,0.0,0.55,0.8413639410479399,15835136,0,49.62667866666667,6.159785166666667,355.6
19325,15254,101852,137,308,0,0,0,0,0.0,0.55,0.8413639410479399,15835136,0,49.62667799999999,6.159785166666667,355.6
20328,18016,30922,120,129,0,0,0,0,0.0,0.55,0.8413639410479399,15835136,0,49.626677666666666,6.159785833333332,355.7
21336,19228,12376,148,61,0,0,1,0,0.0,0.55,0.8115484056305659,15273984,0,49.626677666666666,6.159786166666667,355.9
22322,14370,7938,137,56,0,0,1,0,0.0,0.55,0.8115484056305659,15273984,0,49.626677333333326,6.159786666666667,355.9
23329,10766,4954,103,23,0,0,0,0,0.0,0.55,0.8115484056305659,15273984,0,49.626677333333326,6.159786833333333,356.0
24330,3976,8966,39,52,0,0,0,0,0,0,0,0,0,49.62667716666667,6.159787,356.2
25326,1368,6074,11,43,0,0,0,0,0,0,0,0,0,49.62667683333334,6.159788333333334,356.0
26334,1162,1852,5,9,0,0,0,0,0,0,0,0,0,49.626677333333326,6.1597895,355.9
27327,182,1522,3,4,0,0,0,0,0,0,0,0,0,49.62667799999999,6.159791166666667,356.0
28322,140,158,2,2,0,0,0,0,0,0,0,0,0,49.62667833333333,6.159792499999999,356.1
29314,1260,1176,4,4,0,0,0,0,0,0,0,0,0,49.62667783333333,6.159792833333333,356.1
30327,140,1522,2,4,0,0,0,0,0,0,0,0,0,49.62667816666667,6.159794,356.1
31328,730,158,3,2,0,0,0,0,39.9,0.51,0.8415815726933222,15839232,0,49.626677666666666,6.159794333333334,355.9
32329,3028,5460,10,21,0,0,0,0,0.0,0.51,0.8415815726933222,15839232,0,49.62667799999999,6.159795000000001,355.9
33330,27938,17974,85,49,0,0,0,0,0.0,0.51,0.8415815726933222,15839232,0,49.62667866666667,6.159795833333334,356.0
34333,64300,43046,207,150,0,0,0,0,0.0,0.51,0.8415815726933222,15839232,0,49.62667916666666,6.159797166666667,355.8
35323,15654,56578,131,165,0,0,0,0,0.0,0.51,0.8415815726933222,15839232,0,49.62668016666667,6.159798,356.0
36320,44856,208856,354,706,0,0,0,0,0.0,0.51,0.8415815726933222,15839232,0,49.626681833333336,6.1597990000000005,356.0
37339,23738,101040,172,299,0,0,0,0,0.0,0.51,0.8415815726933222,15839232,0,49.626683500000006,6.1597998333333335,355.9
38324,3894,5848,39,27,0,0,0,0,0.0,0.51,0.7908733993192483,14884864,0,49.626683333333325,6.159800166666668,355.6
39332,3338,6600,33,22,0,0,0,0,0.0,0.51,0.7908733993192483,14884864,0,49.626684999999995,6.1598014999999995,355.4
40334,6564,1562,29,8,0,0,0,0,0,0,0,0,0,49.626686166666666,6.159802666666667,355.4
41331,2178,1892,12,10,0,0,0,0,0,0,0,0,0,49.62668583333334,6.1598033333333335,355.2
42334,1824,3606,6,11,0,0,0,0,0,0,0,0,0,49.62668716666667,6.159805,355.1
43329,334,1130,3,8,0,0,0,0,0,0,0,0,0,49.626687499999996,6.1598065,354.7
44334,1442,1792,5,8,0,0,0,0,0,0,0,0,0,49.626689000000006,6.159808166666666,354.5
45323,688,1462,2,3,0,0,0,0,0,0,0,0,0,49.62668983333333,6.1598095,354.2
46326,462,714,3,5,0,0,0,0,0,0,0,0,0,49.62669133333334,6.159811166666667,354.1
47326,1260,1176,4,4,0,0,0,0,79.7,0.39,0.8137247220843888,15314944,0,49.62669183333334,6.159812,353.8
48328,98,1462,1,3,0,0,0,0,0.0,0.55,0.8424520992748513,15855616,0,49.62669283333333,6.159813000000001,353.6
49328,81386,30348,225,121,0,0,0,0,0.0,0.55,0.8424520992748513,15855616,0,49.626693666666675,6.159814166666666,353.3
50331,76076,62236,208,214,0,0,0,0,0.0,0.55,0.8424520992748513,15855616,0,49.626694,6.159814999999999,353.0
51327,81192,50812,156,178,0,0,0,0,0.0,0.55,0.8424520992748513,15855616,0,49.62669433333334,6.159816000000001,352.6
52325,14774,56222,111,176,0,0,0,0,0.0,0.55,0.8424520992748513,15855616,0,49.626696333333335,6.159817333333333,352.5
53324,28256,143052,224,471,0,0,0,0,0.0,0.55,0.8424520992748513,15855616,0,49.626698166666664,6.159818166666668,352.4
54327,6490,14840,61,64,0,0,0,0,0.0,0.55,0.8424520992748513,15855616,0,49.626699666666674,6.159819333333333,352.3
55320,6654,2704,29,16,0,0,0,0,0.0,0.55,0.8396228878848815,15802368,0,49.62670116666666,6.159820666666667,352.3
56340,2514,6064,25,28,0,0,0,0,0.0,0.55,0.8396228878848815,15802368,0,49.62670166666667,6.159821833333333,352.0
57328,1908,6404,22,22,0,0,0,0,0,0,0,0,0,49.626702666666674,6.159823333333333,351.9
58326,1002,808,7,6,0,0,0,0,0,0,0,0,0,49.626704000000004,6.159824666666666,351.9
59330,1806,1792,7,8,0,0,0,0,0,0,0,0,0,49.62670466666667,6.159825499999999,351.6
60337,1460,3274,4,9,0,0,0,0,0,0,0,0,0,49.626704999999994,6.159826,351.3
