Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,LAT,LONG,ALT
161,0,0,0,0,0,0,0,0,0,0,0,0,49.627349833333334,6.159254000000001,362.7
1154,0,66,0,1,0,0,0,0,0,0,0,0,49.62734966666667,6.159250666666666,362.6
2157,98,98,1,1,0,0,0,0,69.9,0.74,0.41498820322865326,33976320,49.62735066666667,6.159244666666666,362.2
3155,982,982,11,11,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.627351166666664,6.159241499999999,361.8
4166,47938,10054,109,23,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62735083333334,6.1592365,361.1
5162,3888,924,24,2,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.6273505,6.159227333333333,360.3
6166,2726,1670,17,3,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.627349833333334,6.159222,359.9
7165,52474,11364,98,49,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62734966666667,6.159216166666666,359.5
8168,18782,2726,53,17,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.627352,6.15921,359.5
9160,2154,3496,15,9,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62735383333334,6.159206166666666,359.3
10161,7712,9394,31,21,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62735616666667,6.159198666666667,359.1
11166,21294,3872,57,11,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62735466666666,6.1591914999999995,358.3
12168,1398,1144,9,2,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62735583333333,6.159186500000001,358.4
13166,3804,678,11,2,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62735633333333,6.159181333333334,358.2
14173,824,0,6,0,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62735816666667,6.159175833333334,358.2
15156,658,0,5,0,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62735916666667,6.1591715,358.2
16167,8014,4964,31,22,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62735966666667,6.1591691666666675,358.1
17165,658,614,5,1,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62736016666666,6.1591640000000005,358.4
18168,1096,1270,8,5,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.627361,6.159159833333333,358.5
19160,20272,8836,51,31,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.627361500000006,6.1591545,358.3
20168,658,0,5,0,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62736366666666,6.159149500000001,358.6
21169,658,2508,5,4,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.627365499999996,6.1591445,358.9
22162,20530,26366,98,136,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.627366,6.159141833333333,359.1
23161,13990,18954,85,137,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.627367166666666,6.1591385,359.5
24167,13824,21608,86,116,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.627368833333335,6.1591355000000005,359.8
25163,50700,29258,137,120,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.627368499999996,6.159130666666666,359.6
26168,12810,8230,61,50,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.627369833333326,6.159127000000001,359.9
27163,824,106,6,1,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62736833333334,6.1591245,359.8
28168,16428,32698,65,109,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.627371333333336,6.159123333333334,360.4
29167,38002,145052,209,396,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62737366666667,6.1591214999999995,360.9
30174,24500,29744,100,144,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.627371499999995,6.159116999999999,360.5
31168,18494,17222,82,128,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62737116666667,6.159113333333333,360.5
32166,10394,11386,53,68,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62737066666667,6.159107500000001,360.1
33167,5090,4622,13,19,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62737066666667,6.159103333333333,360.2
34170,9352,1584,27,9,0,0,0,0,0.0,0.74,0.41498820322865326,33976320,49.62736933333334,6.159097333333333,359.8
