Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,Ping_target,LAT,LONG,ALT
752,0,0,0,0,0,0,0,0,0.0,0.58,0.8433226258563806,15872000,0,49.626701000000004,6.159841500000001,346.9
1754,0,2990,0,7,0,0,0,0,0.0,0.58,0.8433226258563806,15872000,0,49.62670116666666,6.159840833333334,347.0
2806,286,3098,3,7,0,0,0,0,0.0,0.58,0.8433226258563806,15872000,0,49.6267015,6.159840333333333,347.3
3762,12942,7026,54,16,0,0,0,0,0,0,0,0,0,49.62670183333333,6.159840166666667,347.6
4758,1006,2110,8,12,0,0,0,0,0,0,0,0,0,49.62670249999999,6.159839666666667,347.9
5764,220,4334,2,31,0,0,0,0,0,0,0,0,0,49.62670333333334,6.1598405,348.0
6758,280,4332,2,32,0,0,0,0,0,0,0,0,0,49.62670383333334,6.159840666666666,348.2
7760,280,3578,2,27,0,0,0,0,0,0,0,0,0,49.62670416666666,6.159842166666666,348.4
8753,262,3770,3,25,0,0,0,0,0,0,0,0,0,49.626704000000004,6.159842666666666,348.5
9755,322,5888,3,46,0,0,0,0,0,0,0,0,0,49.6267045,6.159843499999999,348.6
10758,262,5956,3,44,0,0,0,0,89.8,0.39,0.8287413056157669,15597568,0,49.626704999999994,6.159844166666667,348.7
11759,688,2454,2,11,0,0,0,0,0.0,0.5,0.8431049942109982,15867904,0,49.62670566666667,6.159844500000001,349.0
12757,87048,50004,258,156,0,0,0,0,0.0,0.5,0.8431049942109982,15867904,0,49.626706,6.159844666666667,349.1
13757,23580,72324,178,236,0,0,0,0,0.0,0.5,0.8431049942109982,15867904,0,49.6267065,6.159844500000001,349.4
14758,15600,91874,148,283,0,0,0,0,0.0,0.5,0.8431049942109982,15867904,0,49.62670683333334,6.159844500000001,349.5
15753,28490,91570,217,295,0,0,0,0,0.0,0.5,0.8431049942109982,15867904,0,49.62670833333333,6.159844666666667,349.7
16756,16550,41836,99,174,0,0,0,0,0.0,0.5,0.8431049942109982,15867904,0,49.6267095,6.159844666666667,349.9
17757,604,6228,6,22,0,0,0,0,0.0,0.5,0.8431049942109982,15867904,0,49.62671016666666,6.159845,350.0
18754,2392,1320,9,9,0,0,0,0,0.0,0.5,0.8431049942109982,15867904,0,49.62671083333333,6.159844500000001,350.1
19765,416,3926,4,15,0,0,0,0,0.0,0.5,0.8431049942109982,15867904,0,49.62671216666666,6.159844500000001,350.2
20762,1444,5234,15,29,0,0,0,0,0,0,0,0,0,49.62671283333334,6.1598448333333335,350.2
21765,246,1130,4,10,0,0,0,0,0,0,0,0,0,49.62671383333333,6.159844500000001,350.3
22762,402,9076,3,74,0,0,0,0,0,0,0,0,0,49.62671483333334,6.159844500000001,350.3
23768,262,2958,3,18,0,0,0,0,0,0,0,0,0,49.62671516666666,6.159844500000001,350.3
24763,308,3680,6,39,0,0,0,0,0,0,0,0,0,49.62671566666666,6.159844166666667,350.4
25759,426,10026,5,86,0,0,0,0,0,0,0,0,0,49.62671616666667,6.159843833333334,350.4
26752,224,30076,4,237,0,0,0,0,0,0,0,0,0,49.6267175,6.159843833333334,350.5
27765,486,10834,5,77,0,0,0,0,79.8,0.36,0.8143776170205357,15327232,0,49.62671766666667,6.159843499999999,350.3
28762,1414,8792,9,52,0,0,0,0,0.0,0.54,0.8431049942109982,15867904,0,49.62671816666666,6.159842333333334,350.0
29771,96932,112094,360,337,0,0,0,0,0.0,0.54,0.8431049942109982,15867904,0,49.626718333333336,6.159841666666667,350.0
30756,20954,76680,180,205,0,0,0,0,0.0,0.54,0.8431049942109982,15867904,0,49.6267185,6.159840833333334,349.9
31755,26882,107162,230,380,0,0,0,0,0.0,0.54,0.8431049942109982,15867904,0,49.626719,6.159839666666667,349.8
32776,11900,18636,78,83,0,0,0,0,0.0,0.54,0.8431049942109982,15867904,0,49.62671983333333,6.159837666666665,349.6
33751,3852,4686,38,23,0,0,0,0,0.0,0.54,0.8052370879144795,15155200,0,49.62672083333334,6.159835500000001,349.3
34754,2752,4176,28,16,0,0,0,0,0.0,0.54,0.8052370879144795,15155200,0,49.6267215,6.159833666666667,349.2
