Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,LAT,LONG,ALT
1076,0,0,0,0,0,0,0,0,0,0,0,0,49.627367166666666,6.159211666666666,358.5
2075,972,420,6,5,0,0,0,0,94.8,0.73,0.41353757733818075,33857536,49.627366833333326,6.159209000000001,358.4
3087,196,196,2,2,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62736633333334,6.159206499999999,358.0
4088,49306,6762,98,16,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.627367166666666,6.159201666666666,357.9
5083,14756,6494,57,18,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.627368,6.159195999999999,357.8
6079,3224,60,20,1,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62736816666667,6.159191333333333,357.5
7079,6400,1046,21,2,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62736766666667,6.159186666666667,357.4
8081,2228,462,14,1,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.627368,6.159182833333333,357.4
9089,116880,27930,252,117,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62736833333334,6.15918,357.5
10093,6110,2872,20,5,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.627366833333326,6.159176333333333,358.0
11087,1606,120,11,2,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.627366833333326,6.159174833333333,358.0
12081,1232,0,8,0,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.627368,6.159172166666667,358.2
13087,56532,38908,165,113,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62736816666667,6.1591683333333345,358.6
14085,63580,21626,166,95,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.6273665,6.1591631666666675,358.8
15086,18120,14412,50,30,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62736733333333,6.159159666666667,358.0
16081,11414,644,28,2,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.627367166666666,6.159155999999999,357.1
17077,6764,2502,18,6,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.627367500000005,6.1591510000000005,356.5
18083,5768,398,12,1,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.627367500000005,6.159146500000001,356.4
19086,11478,1022,28,2,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62736966666667,6.159141666666667,356.5
20087,6330,1084,15,4,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62736766666667,6.159137666666667,356.0
21086,5832,1144,12,2,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.627365833333336,6.159133000000001,355.5
22086,12338,1738,34,8,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62736266666668,6.159128333333332,355.0
23085,6330,0,15,0,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62736199999999,6.159123833333333,355.0
24077,6662,188,17,2,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62736216666667,6.159119166666667,354.4
25085,13734,3958,42,28,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62735983333334,6.159115166666667,354.0
26082,14298,7970,63,65,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62735899999999,6.159110833333333,353.5
27090,20972,17678,104,135,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.627357333333336,6.159105166666666,354.2
28078,27194,22044,122,143,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62735483333333,6.159100166666667,354.3
29080,25068,16028,126,123,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.627354,6.159097666666666,354.6
30084,29752,15170,154,145,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62735233333333,6.1590929999999995,354.6
31085,88902,16006,298,105,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62735016666667,6.159089,354.7
32088,89100,5656,330,43,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.627348166666664,6.159085166666667,354.8
33083,12686,3200,19,22,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62734766666667,6.159081166666666,354.5
34081,23988,15768,33,91,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62734633333333,6.159077166666666,354.3
35081,25864,4242,28,31,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.6273445,6.159071833333333,353.9
36090,6138,252,15,3,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.62734166666667,6.159065666666667,353.4
37082,10578,5244,24,16,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.627339666666664,6.159059999999999,353.0
38087,14888,2776,20,20,0,0,0,0,0.0,0.73,0.41353757733818075,33857536,49.627340000000004,6.159055666666665,352.9
