Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,Ping_target,LAT,LONG,ALT
689,0,0,0,0,0,0,0,0,0,0,0,0,1,49.625804833333326,6.158832833333334,356.3
1693,6304,6218,49,49,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.625803833333336,6.158839,355.7
2691,2016,2100,24,24,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62580249999999,6.158840166666666,355.7
3689,6706,4137,25,25,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62580166666667,6.158845833333333,355.2
4689,2555,3568,34,35,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62579983333333,6.1588465,355.3
5685,5946,9934,80,77,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62579866666667,6.158850833333334,354.8
6688,23530,42089,66,64,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62579683333333,6.158851666666667,354.8
7690,41827,74435,138,138,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62579649999999,6.1588538333333345,354.5
8688,47764,80400,232,232,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62579516666666,6.158855999999999,354.4
9689,35734,69190,38,52,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.6257945,6.158859666666666,354.1
10692,64018,97396,491,502,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.625793333333334,6.158860833333334,354.1
11696,41893,74807,140,144,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.625792000000004,6.1588655,353.5
12695,35537,68095,37,36,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62579000000001,6.158867999999999,353.4
13694,53353,85991,304,304,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.625789000000005,6.158872499999999,352.9
14694,35288,68718,34,47,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.625787666666675,6.158875166666666,352.7
15698,36808,70188,54,65,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.625786166666664,6.158874166666667,352.9
16697,45175,83209,181,181,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.625786,6.158878333333333,352.5
17695,43219,75777,154,153,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.625785166666674,6.158878666666667,352.6
18689,42678,75316,150,150,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62578499999999,6.1588804999999995,352.3
19707,36346,68918,49,49,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62578433333333,6.158881666666668,352.3
21241,44140,76728,167,166,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62578499999999,6.158884333333333,352.0
21840,29335,60272,197,193,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62578433333333,6.1588840000000005,352.0
22692,2255,29851,28,31,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62578466666667,6.158886666666666,351.6
23743,85649,124457,45,45,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62578433333333,6.158885,351.8
24697,43764,76370,164,166,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62578466666667,6.1588864999999995,351.6
25697,36892,69456,54,53,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62578433333333,6.158885999999999,351.6
26935,51837,84259,295,293,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.625784833333334,6.158888999999999,351.2
27693,23005,51773,88,84,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.625784499999995,6.158889333333334,351.1
28691,52380,94136,43,42,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62578566666666,6.158891666666666,350.8
29694,37250,70614,57,69,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.6257855,6.158890333333333,350.9
30690,41932,75312,106,117,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.625786166666664,6.158892833333335,350.6
31694,40789,74099,115,125,0,0,0,0,0.0,0.22,0.4005569938649086,65957888,1,49.62578583333334,6.158893333333333,350.6
