Timestamp,Delay,Size
5724,0.5451514720916748,16376
5855,0.2698774337768554,16376
6141,0.055915355682373,16376
6660,0.0749449729919433,16376
7176,0.0911257266998291,16376
7638,0.0533561706542968,16376
8432,0.3473379611968994,16376
8652,0.0670850276947021,16376
9161,0.0764460563659668,16376
9636,0.0509853363037109,16376
10147,0.0648365020751953,16376
10637,0.0516338348388671,16376
11174,0.0904090404510498,16376
11680,0.0945026874542236,16376
12173,0.087554931640625,16376
12620,0.0347146987915039,16376
13126,0.0406904220581054,16376
13629,0.0435175895690918,16376
14234,0.1484854221343994,16376
14790,0.2047054767608642,16376
15501,0.4161391258239746,16376
15740,0.1552622318267822,16376
25030,6.944654941558838,16376
25637,5.052189826965332,16376
26220,5.134702682495117,16376
26744,5.159359693527222,16376
26745,4.659741163253784,16376
26745,4.159961938858032,16376
26745,3.661132097244263,16376
26745,3.1602840423583984,16376
26745,2.66042423248291,16376
26746,2.160571813583374,16376
27488,2.403190851211548,16376
27489,1.903655767440796,16376
27911,1.8258745670318604,16376
28222,1.6370530128479004,16376
28223,1.1376817226409912,16376
28223,0.6380870342254639,16376
28278,0.1934232711791992,16376
28631,0.0457701683044433,16376
29132,0.0467989444732666,16376
29692,0.1068005561828613,16376
30155,0.0706727504730224,16376
30654,0.0689334869384765,16376
31157,0.0723776817321777,16376
31643,0.0581269264221191,16376
32157,0.0720362663269043,16376
32643,0.0581204891204834,16376
33140,0.056605577468872,16376
33637,0.0516507625579834,16376
34344,0.258746862411499,16376
34646,0.0609247684478759,16376
35132,0.0508501529693603,16376
35638,0.0540204048156738,16376
36128,0.0429391860961914,16376
36664,0.0792272090911865,16376
37122,0.0372562408447265,16376
37624,0.039219856262207,16376
38120,0.0348191261291503,16376
38606,0.0213727951049804,16376
39113,0.0301847457885742,16376
39644,0.0585920810699462,16376
40276,0.1913952827453613,16376
40622,0.0366885662078857,16376
41151,0.0681884288787841,16376
41603,0.0191895961761474,16376
42110,0.0247454643249511,16376
42606,0.0214025974273681,16376
43099,0.0136733055114746,16376
43600,0.0145010948181152,16376
44112,0.028285264968872,16376
44614,0.029296875,16376
45122,0.0366103649139404,16376
45618,0.0344057083129882,16376
46112,0.0274276733398437,16376
46601,0.0159814357757568,16376
47105,0.0224735736846923,16376
47648,0.0644452571868896,16376
48107,0.0215437412261962,16376
48624,0.0393636226654052,16376
49118,0.0333991050720214,16376
49618,0.0326347351074218,16376
50119,0.0351121425628662,16376
50613,0.0281019210815429,16376
51107,0.0218091011047363,16376
51602,0.0181682109832763,16376
52109,0.0240967273712158,16376
52609,0.0239670276641845,16376
56824,3.7394556999206543,16376
56825,3.239891529083252,16376
57121,3.035623788833618,16376
57122,2.536496877670288,16376
57375,2.2942464351654053,16376
57376,1.7916462421417236,16376
57376,1.2908530235290527,16376
57376,0.7910513877868652,16376
57376,0.2912290096282959,16376
57708,0.1231591701507568,16376
58581,0.4957237243652344,16376
58626,0.0404772758483886,16376
59110,0.0247309207916259,16376
60042,0.4578990936279297,16376
60240,0.1545755863189697,16376
60757,0.1719253063201904,16376
61558,0.4724736213684082,16376
61626,0.0411884784698486,16376
62172,0.086810827255249,16376
62756,0.1706454753875732,16376
63114,0.0286355018615722,16376
63612,0.0264806747436523,16376
64134,0.0488398075103759,16376
64625,0.0401573181152343,16376
76053,10.467689514160156,16376
76468,6.384249687194824,16376
76469,5.88362455368042,16376
76740,5.15488338470459,16376
77902,5.317424297332764,16376
78137,5.0534398555755615,16376
78138,4.553053379058838,16376
78138,4.05333685874939,16376
78139,3.553572416305542,16376
78767,3.6821792125701904,16376
79370,3.7854626178741455,16376
79371,3.285950183868408,16376
79371,2.786177635192871,16376
79371,2.286386489868164,16376
79372,1.7866251468658447,16376
79372,1.2868683338165283,16376
79372,0.7870419025421143,16376
79881,0.795926570892334,16376
79881,0.2963664531707763,16376
80135,0.0496137142181396,16376
80919,0.3336539268493652,16376
81121,0.0384004116058349,16376
82246,0.6609158515930176,16376
82246,0.1612696647644043,16376
82674,0.0884671211242675,16376
83157,0.0721964836120605,16376
83738,0.1533620357513427,16376
84156,0.0711469650268554,16376
84682,0.0970604419708252,16376
85147,0.0623877048492431,16376
85662,0.0773608684539794,16376
86221,0.1355631351470947,16376
86703,0.1180644035339355,16376
87133,0.0488388538360595,16376
87669,0.0845828056335449,16376
88133,0.0481655597686767,16376
88630,0.044999361038208,16376
89197,0.1121370792388916,16376
89932,0.3465616703033447,16376
90127,0.0433800220489501,16376
90629,0.0435895919799804,16376
91128,0.0447206497192382,16376
91649,0.0654191970825195,16376
92125,0.0400629043579101,16376
92631,0.0467996597290039,16376
93108,0.0258388519287109,16376
93626,0.0405924320220947,16376
94110,0.0261211395263671,16376
94622,0.037109375,16376
95137,0.054732322692871,16376
95699,0.114525556564331,16376
96108,0.0231044292449951,16376
96604,0.0188097953796386,16376
97102,0.01676607131958,16376
97599,0.0159580707550048,16376
98103,0.0182862281799316,16376
98601,0.0162651538848876,16376
99103,0.0177052021026611,16376
99607,0.0224590301513671,16376
100113,0.0276660919189453,16376
100609,0.0237491130828857,16376
101142,0.056567907333374,16376
101603,0.017564058303833,16376
102100,0.0152070522308349,16376
102604,0.0192790031433105,16376
103109,0.0236201286315917,16376
103601,0.0155365467071533,16376
