Timestamp,Bytes_Send_leo02,Bytes_Received_leo02,Packets_Send_leo02,Packets_Received_leo02,Errors_Send_leo02,Errors_Received_leo02,Drop_Incoming_leo02,Drop_total_leo02,CPU_percent_leo02,CPU_time_leo02,RAM_percent_leo02,RAM_info_leo02,LAT_leo02,LONG_leo02,ALT_leo02,Delay_local,Size_local,Bytes_Send_local,Bytes_Received_local,Packets_Send_local,Packets_Received_local,Errors_Send_local,Errors_Received_local,Drop_Incoming_local,Drop_total_local,CPU_percent_local,CPU_time_local,RAM_percent_local,RAM_info_local,Ping_target_local,LAT_local,LONG_local,ALT_local
0,,,,,,,,,,,,,9.432206790876437e-10,1.539220679027035e-10,14.982499999999858,,,,,,,,,,,,,,,0.25,2.579370370476632e-09,9.985092592525901e-10,45.34333333333363
1,36528.85714285714,8151.809523809523,0.7857142857142856,1.238095238095238,,,,,5.0,0.0026699999999999953,0.012828926797807061,85994663435741.84,8.616694445535532e-10,4.6248796297142754e-10,15.344555555555534,,,288279334.25,36354690.916666664,3391.0625,1176.7291666666667,,,,,,0.0006916666666666667,0.0022399764765184352,60736295753045.336,0.26666666666666666,2.119450694729137e-09,3.909623533928027e-09,100.76322222222228
2,12412.622222222222,16495.0,0.17777777777777773,1.1944444444444444,,,,,2091.0099999999998,7.22222222222225e-05,6.006893935108192e-09,40265318.3999978,8.156679013270165e-10,4.884756172986071e-10,15.353444444444433,,,272325418.2857143,81255508.61904763,3483.2380952380954,631.9523809523811,,,,,,4.7619047619047485e-05,3.482382648344641e-07,9442376947.809462,0.26666666666666666,1.5951984126855212e-09,4.342906084687575e-09,139.71285714285753
3,53951368.44444444,32469579.0,557.5,207.19444444444446,,,,,,7.22222222222225e-05,6.006893935108192e-09,40265318.3999978,7.708459875655532e-10,4.781570987605694e-10,15.246666666666759,,,249689711.8095238,54027849.0,7834.57142857143,5171.2380952380945,,,,,,5.7142857142857094e-05,3.7183914901520875e-07,10082307900.952253,0.26666666666666666,2.729265872504051e-09,5.64919841272409e-09,140.9161904761906
4,61822708.44444445,816235.1428571428,1827.7777777777778,27.357142857142854,,,,,,7.22222222222225e-05,6.006893935108192e-09,40265318.3999978,7.210666665211962e-10,4.901432098937312e-10,14.423222222222158,8.758635887318167e-05,349525.3333333333,878368490.197531,43858859.027777776,2965.1604938271603,1275.9753086419753,,,,,,3.611111111111108e-05,3.679670522244352e-07,9977317148.444523,0.23333333333333334,2.5528750003614718e-09,1.5739900549150955e-09,28.325586419753094
5,13166897.111111112,514240.77777777775,1437.0,10.75,,,,,,7.22222222222225e-05,6.006893935108192e-09,40265318.3999978,6.874163580439755e-10,5.017481481262217e-10,13.560999999999977,1.7405004418452621e-06,349525.3333333333,129871268.11111112,171864191.44444445,1056.25,1572.3611111111109,,,,,,4.444444444444434e-05,2.9839207780223695e-07,8090812415.999991,0.2777777777777778,2.603012345490979e-09,4.556041666671771e-09,110.47527777777798
6,28934604.444444444,14588249.904761903,190.11111111111111,122.14285714285715,,,,,,7.22222222222225e-05,6.006893935108192e-09,40265318.3999978,6.940756172716039e-10,5.320308641904103e-10,13.727111111111068,1.965110678744026e-05,349525.3333333333,349275670.0,20734915.027777776,5175.5,4418.027777777778,,,,,,3.611111111111108e-05,3.679670522244352e-07,9977317148.444523,0.26666666666666666,2.6180763889684846e-09,1.5108086419531358e-09,27.66749999999983
7,662143424.7777779,44547947.14285715,2757.6944444444443,752.4107142857143,,,,,,7.22222222222225e-05,6.006893935108192e-09,40265318.3999978,6.699765431979756e-10,5.341975308848831e-10,12.773888888888798,0.00018365326980548133,349525.3333333333,124108754.55357143,11902582.982142856,1513.8392857142856,749.5535714285714,,,,,,4.999999999999987e-05,3.674379229546841e-07,9962969965.714249,0.26666666666666666,2.526967757523219e-09,4.518212301584223e-09,127.78267857142859
8,26132395.555555556,762608.0,372.4888888888888,72.78571428571429,,,,,,7.22222222222225e-05,6.006893935108192e-09,40265318.3999978,6.223271603511942e-10,5.298901234843088e-10,11.907111111111163,0.0001156124224242677,349525.3333333333,41087323.26785714,4803409.714285715,421.4285714285715,206.85714285714283,,,,,,4.9999999999999935e-05,4.854423438584683e-07,13162624731.42845,0.26666666666666666,2.2764558532161685e-09,4.925824900808406e-09,121.94571428571396
9,16020303.111111112,5088179.619047619,790.1111111111111,317.8095238095238,,,,,,7.22222222222225e-05,6.006893935108192e-09,40265318.3999978,5.35734567941343e-10,5.349719135802019e-10,11.468888888888944,0.0006953200943655706,524288.0,60839424.36111111,15712832.111111112,4462.444444444443,4145.444444444444,,,,,,4.444444444444434e-05,2.9839207780223695e-07,8090812415.999991,0.23333333333333334,2.6976882715557063e-09,4.488903549418579e-09,108.10999999999984
10,20268201.599999998,5906581.0,817.5111111111113,333.3611111111111,,,,,,7.22222222222225e-05,6.006893935108192e-09,40265318.3999978,5.191817902002813e-10,5.375382716119421e-10,10.602666666666561,1.8408827600069818e-06,524288.0,41644787.36666666,521283408621.7667,2554.966666666667,338834.79999999993,,,,,,3.99999999999999e-05,5.107573122304977e-07,13849032567.466518,0.10000000000000002,2.6102305549760412e-09,5.282360185210253e-09,137.73999999999995
11,36969790.222222224,20729144.0,891.7333333333333,517.75,,,,,,7.22222222222225e-05,6.006893935108192e-09,40265318.3999978,5.339370370523044e-10,5.294570987623029e-10,10.010666666666774,,,44783750.952380955,6402335.333333333,1255.5714285714287,1143.8690476190475,,,,,,2.3809523809523793e-05,3.887221785228194e-07,10540086223.238195,0.23333333333333334,1.6991521163205915e-09,1.3344206349153565e-09,27.54619047619055
