Timestamp,Bytes_Send_leo02,Bytes_Received_leo02,Packets_Send_leo02,Packets_Received_leo02,Errors_Send_leo02,Errors_Received_leo02,Drop_Incoming_leo02,Drop_total_leo02,CPU_percent_leo02,CPU_time_leo02,RAM_percent_leo02,RAM_info_leo02,LAT_leo02,LONG_leo02,ALT_leo02,Delay_local,Size_local,Bytes_Send_local,Bytes_Received_local,Packets_Send_local,Packets_Received_local,Errors_Send_local,Errors_Received_local,Drop_Incoming_local,Drop_total_local,CPU_percent_local,CPU_time_local,RAM_percent_local,RAM_info_local,Ping_target_local,LAT_local,LONG_local,ALT_local
0,,,,,,,,,,,,,5.146200830198531e-10,2.2723272669536944e-10,25.334298850574616,,,,,,,,,,,,,,,0.249554367201426,2.8066516813150336e-09,1.2963798245792657e-09,66.87157894736859
1,19716.95238095238,6079.896103896104,0.5454545454545452,0.9523809523809522,,,,,9.007352941176467,0.012799264705882354,0.010596746863499212,71031949468769.0,4.861341269928358e-10,3.139704948632302e-10,22.50045378151262,,,68804792.17391306,13846256.454545451,1335.1413043478258,896.6096837944664,,,,,,0.0005143280632411068,0.0013640795479126237,36986611119002.82,0.14831932773109244,1.7173650970855064e-09,2.319659982176506e-09,103.14786987522271
2,4639.931451612904,5337.76551724138,0.09576612903225808,0.506896551724138,,,,,1262.7574999999997,5.473484848484883e-05,2.8152101003176385e-07,1887087274.666744,4.874748000731653e-10,2.9769970537888346e-10,23.338181818181745,,,213004596.50689656,70345435.52413793,3798.001436781609,3063.5876436781623,,,,,,3.172413793103447e-05,6.28243669901126e-07,17034640202.740345,0.21008403361344535,2.1999312020091405e-09,2.4467846503794723e-09,112.87426436781612
3,52167898.56818182,28389744.91666666,502.94507575757575,173.63257575757578,,,,,,5.764705882352949e-05,2.651866999000094e-07,1777595379.9529686,4.511630718616509e-10,2.8670065359649523e-10,21.61428571428576,,,152738002.4506048,57295469.6733871,8199.290322580646,5592.931451612904,,,,,,3.215725806451604e-05,6.513083606101953e-07,17660032429.419323,0.16470588235294117,2.2908036514859732e-09,2.433773045469836e-09,108.37919354838698
4,2009637047.374789,30159877.621212117,1462.899159663866,186.42234848484847,,,,,,5.764705882352949e-05,2.651866999000094e-07,1777595379.9529686,4.304695145111968e-10,2.883218020526892e-10,20.33889495798319,0.004658291895264415,732833634.4615384,408922784.1405019,53918223.26451614,6159.508960573474,4596.379211469534,,,,,,3.1827956989247245e-05,6.582020564125656e-07,17846952940.18059,0.2188608776844071,2.3180863053269326e-09,1.8282887694405763e-09,95.43146236559143
5,2460432084.1069527,24407472.71301247,1436.8342245989306,159.41265597147944,,,,,,5.764705882352949e-05,2.651866999000094e-07,1777595379.9529686,4.0884701221625567e-10,2.9777637720611733e-10,19.386806722689023,0.017954069306448873,618469440.6736841,390390897.92313516,257466688.55216736,11648.659022177417,10351.47958669355,,,,,,3.185483870967733e-05,6.377888028283678e-07,17293453642.32244,0.1966386554621849,2.13428917443679e-09,2.4321554379551144e-09,80.43951360887114
6,2387954313.1550803,26312003.329032257,1177.9322638146164,151.75913978494629,,,,,,5.764705882352949e-05,2.651866999000094e-07,1777595379.9529686,3.9958412698705384e-10,3.013542016748675e-10,18.964319327731083,0.0060665444114676925,586251578.7359307,239671593.57859853,2096662916.3664765,3400.842803030303,3460.997159090909,,,,,,3.0871212121212105e-05,6.341985949748518e-07,17196106224.48472,0.146218487394958,2.1856495949129125e-09,1.725093749999873e-09,89.86155303030279
7,2292202268.3672023,15122859.189393938,1664.4964349376116,222.73484848484847,,,,,,5.764705882352949e-05,2.651866999000094e-07,1777595379.9529686,3.9073029875374683e-10,2.9695014005705855e-10,18.19063865546223,0.010650977718762467,581760740.6798419,84638501.79737903,2661550747.189516,5467.095766129032,8059.612903225807,,,,,,3.215725806451614e-05,6.518329256895336e-07,17674255855.483803,0.1966386554621849,2.1729081260551507e-09,2.5358742999790194e-09,111.50435483870983
8,2744480405.522282,592646.0903225807,1526.1221033868094,29.546236559139786,,,,,,5.490196078431386e-05,2.7302278762106525e-07,1830122121.811096,3.78512675785092e-10,2.819440730940764e-10,18.195294117646995,0.087235707434388,569222900.8695652,35364433.59677419,2741282641.087702,4590.415322580645,6885.44758064516,,,,,,3.185483870967733e-05,6.402157739623568e-07,17359260242.58071,0.19663865546218484,2.1906227318523246e-09,2.547246303754588e-09,107.75016129032244
9,3425074039.223706,13496942.802419357,1848.565285204991,142.58064516129033,,,,,,5.764705882352949e-05,2.651866999000094e-07,1777595379.9529686,3.360753618084729e-10,2.8578001868205603e-10,17.026084033613447,0.9018601226776701,549223973.1014493,90170427.17613631,2628037682.1893945,21102.166666666668,23615.854166666664,,,,,,3.143939393939385e-05,6.18665397560311e-07,16774928197.81816,0.21008403361344538,2.331061553022176e-09,2.5012682028829182e-09,108.34797348484862
