Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,Ping_target,LAT,LONG,ALT
882,0,0,0,0,0,0,0,0,0.0,0.49,0.8389699929487346,15790080,0,49.626637333333335,6.1597756666666665,340.8
1863,98,1078,1,8,0,0,0,0,0.0,0.49,0.8389699929487346,15790080,0,49.62663716666666,6.1597755,340.8
2866,474,4664,5,16,0,0,0,0,0.0,0.49,0.8389699929487346,15790080,0,49.626637333333335,6.1597755,340.9
3878,8792,12444,54,36,0,0,0,0,0.0,0.49,0.8446284157286743,15962112,0,49.62663766666666,6.159776166666668,340.8
4866,2578,12340,19,48,0,0,0,0,0,0,0,0,0,49.626638,6.159776333333334,340.8
5868,280,3924,2,18,0,0,0,0,0,0,0,0,0,49.626638,6.159775333333332,340.8
6866,280,1090,2,9,0,0,0,0,0,0,0,0,0,49.626638,6.159775166666666,340.7
7867,810,2286,3,11,0,0,0,0,0,0,0,0,0,49.626638333333325,6.159774166666667,340.7
8860,1076,4064,6,22,0,0,0,0,0,0,0,0,0,49.62663883333333,6.1597731666666675,340.7
9861,280,1090,2,9,0,0,0,0,0,0,0,0,0,49.62663916666667,6.1597721666666665,340.7
10858,810,2286,3,11,0,0,0,0,0,0,0,0,0,49.62663933333333,6.1597713333333335,340.6
11865,992,3308,4,14,0,0,0,0,59.9,0.42,0.8237357777719744,15503360,0,49.626639999999995,6.1597721666666665,340.5
12864,280,1090,2,9,0,0,0,0,0.0,0.53,0.8380994663672056,15773696,0,49.626640333333334,6.159772333333333,340.3
13861,43610,38142,122,100,0,0,0,0,0.0,0.53,0.8380994663672056,15773696,0,49.62664083333334,6.159772500000001,340.3
14860,12804,44702,63,90,0,0,0,0,0.0,0.53,0.8380994663672056,15773696,0,49.626641500000005,6.1597731666666675,340.2
15861,14300,17256,30,52,0,0,0,0,0.0,0.53,0.8380994663672056,15773696,0,49.62664233333333,6.1597735,340.2
16858,12756,2614,92,15,0,0,0,0,0.0,0.53,0.8380994663672056,15773696,0,49.62664333333334,6.1597735,340.2
17869,21034,6014,109,23,0,0,0,0,0.0,0.53,0.8380994663672056,15773696,0,49.626644333333324,6.1597735,340.3
18861,7904,2924,77,22,0,0,0,0,0,0,0,0,0,49.62664499999999,6.159773666666666,340.2
19867,636,536,7,7,0,0,2,0,0,0,0,0,0,49.626645666666676,6.1597738333333325,340.2
20863,1090,2850,5,12,0,0,1,0,0,0,0,0,0,49.6266465,6.1597740000000005,340.2
21869,1172,2732,6,17,0,0,0,0,0,0,0,0,0,49.626647000000006,6.1597738333333325,340.2
22866,634,4148,5,30,0,0,0,0,0,0,0,0,0,49.62664783333333,6.159774333333333,340.1
23862,688,5500,2,22,0,0,0,0,0,0,0,0,0,49.626648499999995,6.159774666666667,340.0
24858,98,474,1,5,0,0,0,0,0,0,0,0,0,49.626648833333334,6.159775166666666,339.8
25869,1174,2594,5,13,0,0,0,0,0,0,0,0,0,49.6266495,6.159775166666666,339.8
26866,870,3036,3,11,0,0,0,0,0.0,0.54,0.8389699929487346,15790080,0,49.62665033333333,6.159775166666666,339.9
27870,52082,49052,152,125,0,0,0,0,0.0,0.54,0.8389699929487346,15790080,0,49.626650999999995,6.159775,339.8
28866,17310,68796,120,187,0,0,0,0,0.0,0.54,0.8389699929487346,15790080,0,49.626651499999994,6.159774666666667,339.8
29859,9068,42784,86,122,0,0,0,0,0.0,0.54,0.8389699929487346,15790080,0,49.62665216666666,6.1597748333333335,339.8
30860,16380,47776,100,154,0,0,0,0,0.0,0.54,0.8389699929487346,15790080,0,49.62665283333334,6.159774333333333,339.8
31861,16968,4922,114,31,0,0,0,0,0.0,0.54,0.8389699929487346,15790080,0,49.626653999999995,6.159775333333332,339.7
32862,9796,4060,94,13,0,0,0,0,0.0,0.54,0.8389699929487346,15790080,0,49.626655,6.159775333333332,339.7
33882,9750,874,93,7,0,0,0,0,0.0,0.54,0.8389699929487346,15790080,0,49.626656000000004,6.159775999999999,339.7
34865,8850,1832,56,10,0,0,0,0,0,0,0,0,0,49.626656999999994,6.159777333333333,339.8
35871,1604,2890,11,13,0,0,0,0,0,0,0,0,0,49.6266585,6.159778833333333,339.8
36866,134,1072,1,11,0,0,0,0,0,0,0,0,0,49.62665966666667,6.1597798333333325,340.0
37873,318,632,3,7,0,0,0,0,0,0,0,0,0,49.62666083333333,6.159781333333332,340.1
38880,182,2654,1,10,0,0,0,0,0,0,0,0,0,49.626661666666664,6.1597825,340.2
39861,196,632,2,7,0,0,0,0,0,0,0,0,0,49.62666233333333,6.159784500000001,340.2
40858,286,436,3,5,0,0,0,0,0,0,0,0,0,49.62666316666667,6.159786499999999,340.3
41867,378,2910,3,13,0,0,0,0,84.8,0.24000000000000002,0.7791212904686045,14663680,0,49.62666416666666,6.159789166666667,340.3
42865,58954,16076,158,51,0,0,0,0,0.0,0.49,0.8398405195302638,15806464,0,49.62666533333333,6.159792166666667,340.3
43863,50872,135370,307,411,0,0,0,0,0.0,0.49,0.8398405195302638,15806464,0,49.62666616666667,6.159793666666667,340.4
44860,26494,154648,243,459,0,0,0,0,0.0,0.49,0.8398405195302638,15806464,0,49.62666666666667,6.159795166666667,340.4
45861,9852,4220,94,25,0,0,0,0,0.0,0.49,0.8398405195302638,15806464,0,49.62666733333334,6.159795833333334,340.5
46860,14000,2000,104,10,0,0,0,0,0.0,0.49,0.8398405195302638,15806464,0,49.6266675,6.159795833333334,340.7
47878,9656,5428,92,23,0,0,0,0,0.0,0.49,0.8398405195302638,15806464,0,49.626668,6.159797833333332,340.6
48866,4100,80,42,2,0,0,0,0,0,0,0,0,0,49.626668,6.1597975,340.7
49869,1312,1912,10,19,0,0,0,0,0,0,0,0,0,49.62666766666666,6.159797333333334,340.8
50866,828,3254,4,14,0,0,0,0,0,0,0,0,0,49.62666766666666,6.159797833333332,340.8
51863,176,1132,2,12,0,0,0,0,0,0,0,0,0,49.62666783333334,6.159799666666667,340.7
52868,98,594,1,7,0,0,0,0,0,0,0,0,0,49.626668,6.159800833333333,340.6
53864,870,2752,3,11,0,0,0,0,0,0,0,0,0,49.626668,6.159802166666666,340.6
54858,280,752,4,9,0,0,0,0,0,0,0,0,0,49.626668,6.159803666666666,340.5
55865,164,436,2,5,0,0,0,0,79.8,0.31,0.8100249841128899,15245312,0,49.62666816666667,6.159805333333333,340.4
56858,968,2790,4,11,0,0,0,0,0.0,0.5,0.8387523613033524,15785984,0,49.62666850000001,6.159807499999999,340.3
57866,5248,2190,17,11,0,0,0,0,0.0,0.5,0.8387523613033524,15785984,0,49.62666833333333,6.159807833333334,340.3
58857,43676,17926,157,68,0,0,0,0,0.0,0.5,0.8387523613033524,15785984,0,49.62666816666667,6.159808333333332,340.4
59864,22492,9548,88,63,0,0,0,0,0.0,0.5,0.8387523613033524,15785984,0,49.62666816666667,6.159809166666667,340.4
60864,17078,41662,107,146,0,0,0,0,0.0,0.5,0.8387523613033524,15785984,0,49.6266675,6.159809166666667,340.5
61865,3692,808,12,2,0,0,0,0,0.0,0.5,0.8387523613033524,15785984,0,49.62666683333334,6.159808999999999,340.5
62864,376,0,4,0,0,0,0,0,0.0,0.5,0.8387523613033524,15785984,0,49.62666633333333,6.159808833333333,340.6
63863,470,0,5,0,0,0,0,0,0.0,0.5,0.8387523613033524,15785984,0,49.62666583333333,6.159808833333333,340.7
64860,3734,988,13,5,0,0,0,0,0.0,0.5,0.8387523613033524,15785984,0,49.62666550000001,6.159808999999999,340.8
65862,3482,16232,33,65,0,0,0,0,0.0,0.5,0.8387523613033524,15785984,0,49.62666533333333,6.159809833333332,340.8
66859,19168,116994,174,367,0,0,0,0,0.0,0.5,0.8387523613033524,15785984,0,49.626665,6.1598105,340.9
67858,3790,2076,13,12,0,0,0,0,0.0,0.5,0.8387523613033524,15785984,0,49.62666433333334,6.159810166666667,341.1
68859,474,5008,5,17,0,0,0,0,0.0,0.5,0.8387523613033524,15785984,0,49.62666383333333,6.159810333333334,341.3
69861,5600,3250,26,22,0,0,2,0,0.0,0.5,0.8387523613033524,15785984,0,49.62666349999999,6.159810166666667,341.5
70865,2490,6948,23,35,0,0,1,0,0,0,0,0,0,49.62666316666667,6.159809666666666,341.7
71866,2528,7692,14,35,0,0,0,0,0,0,0,0,0,49.62666299999999,6.159809166666667,342.0
72865,98,6124,1,34,0,0,0,0,0,0,0,0,0,49.62666299999999,6.1598095,342.1
73870,584,936,4,8,0,0,0,0,0,0,0,0,0,49.62666299999999,6.159810000000001,342.4
74862,1502,5180,5,21,0,0,0,0,0,0,0,0,0,49.62666283333333,6.159809833333332,342.6
75860,232,1136,2,9,0,0,0,0,0,0,0,0,0,49.62666299999999,6.159810000000001,342.9
76855,98,792,1,8,0,0,0,0,0,0,0,0,0,49.62666316666667,6.159809666666666,343.1
