Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,LAT,LONG,ALT
601,0,0,0,0,0,0,0,0,0,0,0,0,49.627340999999994,6.159191166666667,345.3
1603,98,98,1,1,0,0,0,0,94.8,0.26,0.1987640905879975,16273408,49.62734283333332,6.159188166666667,345.5
2604,196,196,2,2,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.62734183333334,6.159184333333333,345.3
3610,22538,5634,46,20,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.62734216666666,6.159180666666667,345.2
4607,86296,27238,101,68,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.627338333333334,6.159175000000001,344.9
5605,67940,3056,50,10,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.62733849999999,6.159170333333333,344.7
6606,67908,1260,50,11,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.627336666666665,6.159164166666667,344.6
7607,70622,1680,56,10,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.62733766666667,6.1591595,344.7
8607,67940,3102,50,12,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.62733883333333,6.159154166666667,344.8
9608,76684,2788,74,10,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.6273395,6.1591483333333334,344.9
10607,74562,5068,74,9,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.627340999999994,6.159143500000001,345.0
11607,71016,2246,68,13,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.627341333333334,6.159138166666666,345.0
12606,69158,2222,57,11,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.6273445,6.159133666666666,345.3
13605,73100,2124,65,11,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.62734533333334,6.159128333333332,345.6
14607,72418,4004,77,26,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.6273445,6.159124333333334,345.4
15608,82378,15896,137,104,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.627345166666665,6.159120166666666,345.4
16606,75264,11114,79,60,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.62734366666667,6.159115666666666,345.2
17606,74996,6684,92,52,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.62734216666666,6.159111833333332,345.0
18603,67818,0,49,0,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.627342666666664,6.159107833333334,344.9
19608,70366,584,54,1,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.62734183333334,6.159103833333334,344.8
20605,67818,0,49,0,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.627341333333334,6.1591000000000005,344.7
21607,71886,4068,68,19,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.627342500000005,6.159096833333333,344.8
22605,70366,584,54,1,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.627345,6.159094166666667,344.9
23608,67818,0,49,0,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.62734483333334,6.159090666666667,344.8
24605,71706,3840,67,18,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.6273445,6.159087166666666,344.7
25606,70366,584,54,1,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.62734583333333,6.159083333333332,344.7
26607,67818,0,49,0,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.627346,6.159079333333334,344.6
27608,67818,0,49,0,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.627346833333334,6.159075666666666,344.6
28606,75586,5804,75,22,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.627348500000004,6.1590715000000005,344.7
29606,69092,2533,58,10,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.62734966666667,6.159067666666666,344.9
30606,1552820,1744,1066,12,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.627354,6.159064166666667,345.2
31606,242382,3080,192,25,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.62735366666667,6.159060666666666,345.2
32608,237194,4366,169,19,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.62735366666667,6.159057333333334,345.2
33609,102202,2646,77,20,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.6273545,6.159053,345.4
34602,72518,1998,64,13,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.62735466666666,6.159048833333332,345.5
35606,68640,3116,56,11,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.62735716666666,6.159045333333334,345.7
36605,73646,1532,70,7,0,0,0,0,0.0,0.75,0.41648906472315106,34099200,49.627358333333326,6.159041333333333,345.8
