Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,LAT,LONG,ALT
996,0,0,0,0,0,0,0,0,0,0,0,0,49.627331166666664,6.159165833333333,348.4
1998,196,256,2,3,0,0,0,0,94.8,0.6499999999999999,0.35780538028828546,29294592,49.627330666666666,6.159165166666666,348.4
3003,196,196,2,2,0,0,0,0,0.0,0.72,0.35780538028828546,29294592,49.62733033333334,6.159165,348.5
4009,14404,10128,54,21,0,0,0,0,0.0,0.72,0.35780538028828546,29294592,49.6273305,6.159162666666666,348.4
5004,40634,7298,75,46,0,0,0,0,0.0,0.72,0.35780538028828546,29294592,49.62733133333333,6.159159166666666,348.5
6004,51068,3104,46,21,0,0,0,0,0.0,0.72,0.35780538028828546,29294592,49.62733183333333,6.159155500000001,348.5
7004,17310,1582,15,8,0,0,0,0,0.0,0.72,0.35780538028828546,29294592,49.627332333333335,6.159152166666667,348.4
8004,17298,468,15,5,0,0,0,0,0.0,0.72,0.35780538028828546,29294592,49.627332333333335,6.159148000000001,348.5
9005,17298,468,15,5,0,0,0,0,0.0,0.72,0.35780538028828546,29294592,49.627334166666664,6.159146000000001,348.4
10005,17204,468,14,5,0,0,0,0,0.0,0.72,0.35780538028828546,29294592,49.62733466666667,6.159142000000001,348.5
11004,17204,468,14,5,0,0,0,0,0.0,0.72,0.35780538028828546,29294592,49.627335499999994,6.159138833333333,348.5
12002,17840,574,16,6,0,0,0,0,0.0,0.72,0.35780538028828546,29294592,49.62733633333334,6.1591363333333335,348.5
13004,17204,468,14,5,0,0,0,0,0.0,0.72,0.35780538028828546,29294592,49.627337000000004,6.159131666666667,348.5
14004,17204,468,14,5,0,0,0,0,0.0,0.72,0.35780538028828546,29294592,49.62733716666666,6.159128333333332,348.9
15003,17310,1096,15,7,0,0,0,0,0.0,0.72,0.35780538028828546,29294592,49.62733849999999,6.159125333333333,348.9
16004,17204,468,14,5,0,0,0,0,0.0,0.72,0.35780538028828546,29294592,49.62733883333333,6.1591214999999995,348.9
17000,17204,468,14,5,0,0,0,0,0.0,0.72,0.35780538028828546,29294592,49.62734033333333,6.159119500000001,349.0
