TimeStamp,Delay,Size
23117,9.828162670135498,1016
23118,9.329140186309814,1016
23119,8.829816102981567,1016
23119,8.33044695854187,1016
23120,7.831053972244263,1016
23120,7.332305669784546,1016
23120,6.831469535827637,1016
23121,6.331668853759766,1016
23121,5.831843852996826,1016
23121,5.33200478553772,1016
23306,5.017279148101807,1016
23307,4.517777919769287,1016
23335,4.0458409786224365,1016
23345,3.5561957359313965,1016
23433,3.1442012786865234,1016
23533,2.7448575496673584,1016
23831,2.541491985321045,1016
23893,2.104227066040039,1016
24019,1.729656457901001,1016
43591,20.30155849456787,1016
43591,19.802183628082275,1016
43591,19.302374839782715,1016
44134,18.34467625617981,1016
44134,17.8450825214386,1016
44134,17.345280647277832,1016
44134,16.845435857772827,1016
44135,15.84557843208313,1016
44135,14.845727920532227,1016
45010,9.221116065979004,1016
45035,8.245693922042847,1016
45035,7.746062755584717,1016
45035,7.246279716491699,1016
45060,6.27111291885376,1016
45061,5.771535396575928,1016
45061,5.271790504455566,1016
45061,4.7719361782073975,1016
45061,4.272108554840088,1016
59729,17.939929246902466,1016
60437,17.648930311203003,1016
60437,17.148382902145386,1016
60438,16.648669719696045,1016
60438,16.1488778591156,1016
66156,20.86723279953003,1016
66387,18.599026203155518,1016
66387,18.098392963409424,1016
69131,19.841931104660034,1016
69131,19.342361211776733,1016
69132,18.84259343147278,1016
69132,18.342783212661743,1016
69132,17.84398913383484,1016
69132,17.343165397644043,1016
69628,15.338748693466187,1016
69633,14.344062805175781,1016
69633,13.845349788665771,1016
69634,13.344547986984253,1016
69634,12.844744443893433,1016
69634,12.344915390014648,1016
69634,11.84510350227356,1016
69634,11.34527039527893,1016
69634,10.845443964004517,1016
69635,10.34561014175415,1016
69635,9.845767974853516,1016
69667,9.377623081207275,1016
69669,8.880277395248413,1016
69719,8.429875135421753,1016
69735,7.946011304855347,1016
69750,7.463335990905762,1016
69762,6.972574949264526,1016
70690,6.401058673858643,1016
70691,5.9015398025512695,1016
70691,5.401747465133667,1016
70691,4.901932239532471,1016
71361,4.571524381637573,1016
71361,4.072047233581543,1016
71361,3.572312831878662,1016
71362,3.0725018978118896,1016
71362,2.5726916790008545,1016
71362,2.072927713394165,1016
74522,4.732955455780029,1016
74522,4.233462810516357,1016
74523,3.7337048053741455,1016
74523,3.234905481338501,1016
74523,2.735074758529663,1016
74523,2.2342686653137207,1016
74524,1.7345099449157715,1016
74524,1.2347533702850342,1016
74524,0.7359509468078613,1016
74524,0.23512864112854004,1016
74836,0.047415733337402344,1016
75293,0.004218578338623047,1016
75794,0.004645109176635742,1016
76290,0.001829385757446289,1016
76795,0.006403207778930664,1016
77296,0.007350444793701172,1016
77791,0.0019047260284423828,1016
78291,0.0016198158264160156,1016
78791,0.001556396484375,1016
79291,0.001495361328125,1016
79791,0.0018227100372314453,1016
80291,0.0017151832580566406,1016
80793,0.0034856796264648438,1016
81347,0.05779385566711426,1016
81792,0.0026433467864990234,1016
82327,0.039090633392333984,1016
82861,0.07196426391601562,1016
83291,0.003409147262573242,1016
83793,0.003774881362915039,1016
84292,0.0029244422912597656,1016
84792,0.0029227733612060547,1016
85292,0.0035867691040039062,1016
85794,0.005768775939941406,1016
86289,0.0022296905517578125,1016
86791,0.002058744430541992,1016
87298,0.008520126342773438,1016
87791,0.0033991336822509766,1016
88339,0.04979109764099121,1016
88790,0.0014598369598388672,1016
89290,0.001455068588256836,1016
89792,0.002942323684692383,1016
90291,0.0015120506286621094,1016
90790,0.0020294189453125,1016
91310,0.020825862884521484,1016
91792,0.002996683120727539,1016
92292,0.002807140350341797,1016
92794,0.0050699710845947266,1016
93300,0.010646343231201172,1016
93793,0.003541707992553711,1016
94294,0.0050547122955322266,1016
94793,0.0035114288330078125,1016
95295,0.0058667659759521484,1016
95792,0.0030503273010253906,1016
96297,0.008212566375732422,1016
96792,0.0032012462615966797,1016
97292,0.0033478736877441406,1016
97792,0.003171205520629883,1016
98292,0.003072023391723633,1016
98792,0.0031363964080810547,1016
111807,12.017685890197754,1016
111810,11.520570516586304,1016
111848,11.058969020843506,1016
111848,10.559316158294678,1016
111897,9.607940673828125,1016
111897,9.108447313308716,1016
111898,8.608724355697632,1016
111898,8.109929084777832,1016
111898,7.609118700027466,1016
111898,7.110310077667236,1016
111898,6.609476327896118,1016
111899,6.109637022018433,1016
111899,5.60979437828064,1016
111899,5.109952449798584,1016
111909,4.619709014892578,1016
111916,4.127324342727661,1016
111919,3.6301159858703613,1016
111955,3.1661148071289062,1016
111969,2.6799731254577637,1016
111979,2.1904549598693848,1016
111981,1.6918690204620361,1016
111983,1.1942870616912842,1016
111987,0.697685718536377,1016
111993,0.2044374942779541,1016
112296,0.008367061614990234,1016
112792,0.002961874008178711,1016
113294,0.005402803421020508,1016
113791,0.0024499893188476562,1016
114291,0.0024170875549316406,1016
114806,0.016840219497680664,1016
115292,0.002506732940673828,1016
115792,0.0032668113708496094,1016
116292,0.0025191307067871094,1016
116796,0.0066106319427490234,1016
117291,0.0022394657135009766,1016
117792,0.003081083297729492,1016
118313,0.02388596534729004,1016
118800,0.011207342147827148,1016
119292,0.0030832290649414062,1016
119986,0.19808053970336914,1016
