Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,Ping_target,LAT,LONG,ALT
1702,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6258975,6.158813333333334,348.4
3001,46422,20891,197,126,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62589833333333,6.158812666666667,348.3
4292,21091,10154,76,61,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625899,6.1588115,348.2
4673,23021,39957,91,119,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.62589933333334,6.158810666666667,348.1
4964,1406,2188,11,16,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.62589966666666,6.158809666666667,347.9
5711,1722,1906,13,19,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.6259,6.158808333333334,347.7
6847,1360,1240,14,11,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.625900666666666,6.158806833333333,347.4
8703,1446,932,13,11,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625900666666666,6.158806499999999,347.6
9974,4426,3604,34,29,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62590116666667,6.1588055,347.4
11163,6681,3411,37,23,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.62590166666667,6.158804833333333,347.3
12433,6217,12287,58,77,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625901999999996,6.158804166666666,347.2
13701,64488,20747,143,50,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62590266666666,6.1588036666666675,347.0
14970,36234,18269,140,59,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.6259045,6.158801999999999,346.4
16239,9666,5590,89,12,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625905333333336,6.158800833333333,346.0
17508,4862,3956,41,13,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625906333333326,6.158800666666667,345.9
18806,6782,1385,54,15,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62590766666667,6.158800333333333,345.7
20102,3150,971,32,11,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625909,6.1587985000000005,345.2
21371,2172,760,22,9,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625909166666666,6.1587985000000005,345.2
22667,2270,600,23,7,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625910000000005,6.158797833333334,344.9
23957,20780,9296,132,82,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625910833333336,6.1587974999999995,344.6
25242,21642,25348,151,119,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625912166666666,6.158796333333333,344.2
26509,19762,19931,139,137,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62591316666667,6.158796499999999,344.0
27776,21157,14159,90,111,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625914166666675,6.158796666666666,343.9
29043,3548,3076,40,15,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625915166666665,6.158796166666667,343.7
30310,2390,3970,24,18,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62591583333333,6.158795999999999,343.6
31577,6497,3069,31,16,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625916833333335,6.158795999999999,343.4
32844,1689,1490,16,5,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625917166666675,6.158796166666667,343.3
34111,14213,17319,76,49,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625918333333324,6.158794833333333,342.9
35379,7656,2102,77,16,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625918333333324,6.158795,343.1
36647,4118,3804,45,21,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625918666666664,6.158795166666666,343.2
37917,5117,4493,46,28,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625919,6.158795,343.2
39187,7383,8126,48,43,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625919833333334,6.158794166666667,343.0
40456,1626,3440,19,7,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62592083333334,6.158793333333334,342.7
41745,6374,6328,59,56,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625921500000004,6.158792999999999,342.7
43012,2848,38778,28,83,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625923166666674,6.158792333333334,342.5
44280,122638,56578,350,437,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62592366666666,6.158792,342.4
45551,13496,7014,125,68,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62592366666666,6.158791333333332,342.4
46820,12286,20092,119,135,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625924000000005,6.158790166666667,342.2
48089,15916,20693,90,131,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625926,6.158789999999999,342.0
49357,4716,2394,26,27,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62592766666667,6.158788666666667,341.4
50624,35686,1713,137,20,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62592849999999,6.158788666666667,341.3
51891,4492,1292,46,14,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.6259295,6.158787833333334,341.0
53159,21786,3108,77,11,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625931333333334,6.1587875,340.7
54427,12435,1736,53,19,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625932666666664,6.158786666666667,340.2
55694,38475,3552,101,30,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62593400000001,6.158785,339.7
56982,23456,1930,96,22,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62593700000001,6.158782666666667,338.6
58265,52804,3382,123,26,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.6259385,6.158782,338.2
59536,17687,1738,71,20,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62593783333333,6.158781666666666,338.4
60806,34456,2525,99,28,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62593833333334,6.158780833333333,338.2
62088,12850,4344,94,30,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62593966666667,6.158779833333333,337.6
63361,33145,3648,80,36,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62594083333333,6.158779666666667,337.2
64630,39765,26789,149,97,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625942,6.158779666666667,336.9
65914,107088,10727,184,56,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62594300000001,6.158778666666666,336.4
67196,208358,52444,361,355,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62594566666667,6.158777166666666,335.3
68464,12262,51736,103,339,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62594766666666,6.158776666666667,334.6
69748,4470,1096,45,12,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62594783333334,6.1587755,334.2
71033,15102,8204,72,67,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62594850000001,6.158773166666666,333.5
72302,8690,37866,91,183,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.62594783333334,6.1587724999999995,333.4
73572,13907,25108,77,165,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625948,6.1587708333333335,333.0
74840,5840,3694,48,27,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,0,49.625947333333336,6.158770666666667,333.1
75758,22964,26458,120,216,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.62594566666667,6.158769833333334,333.2
76027,10747,29628,105,145,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.62594383333333,6.1587700000000005,333.7
76704,2359,5491,26,40,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.62594266666667,6.1587700000000005,333.8
77710,2398,5558,28,25,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.62594000000001,6.1587700000000005,334.3
78713,12752,4671,24,28,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.62594033333333,6.158770666666667,334.3
79707,7386,8929,35,30,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.62594166666666,6.158772000000001,334.2
80705,12071,3540,17,17,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.625942,6.158773,334.2
81707,4079,4630,28,23,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.625942,6.158773833333333,334.2
82708,3626,4918,37,32,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.6259425,6.158775333333334,334.3
83708,10366,3841,21,20,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.6259425,6.1587768333333335,334.5
84733,48768,36856,144,171,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.625939,6.1587775,335.4
85709,17521,5816,66,43,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.62593683333333,6.158778333333333,336.1
86707,3560,4120,28,23,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.62593166666667,6.1587776666666665,337.4
87711,13851,4955,27,33,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.62593100000001,6.158778000000001,337.5
88705,4330,10644,53,48,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.62593233333334,6.158779833333333,337.3
89708,4002,4876,27,27,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.625933,6.158781000000001,337.2
90703,12705,4833,45,31,0,0,0,0,0.0,0.11,0.19128629962250182,31498240,1,49.62593283333334,6.158782166666667,337.3
