Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,Ping_target,LAT,LONG,ALT
434,0,0,0,0,0,0,0,0,0,0,0,0,1,49.625973333333334,6.1588028333333344,352.3
1592,4132,7148,18,30,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,1,49.62597433333334,6.158802166666667,351.9
2440,47946,31023,181,93,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,1,49.62597483333334,6.1588015,351.5
3434,6296,7268,35,55,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,1,49.62597583333333,6.1588001666666665,351.1
4438,2196,1543,14,15,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,1,49.62597616666667,6.1588,350.8
5492,14148,15294,46,61,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,1,49.6259775,6.158799166666667,350.7
6433,2166,3150,17,12,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,1,49.62597983333333,6.1587976666666675,350.2
7443,1622,3540,12,16,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,1,49.62598133333333,6.158796166666667,349.7
8441,5350,5338,19,21,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,1,49.62598166666667,6.1587955,349.5
9437,21801,3614,22,19,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,1,49.62598133333333,6.1587955,349.4
10440,21086,1772038,168,1444,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,1,49.62598033333334,6.158795333333334,349.3
12436,15679,4414,27,26,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.62597916666667,6.158795833333333,349.2
13734,24213,5285,117,30,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.62597883333333,6.158795833333333,348.9
15023,5276,9934,44,36,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.625977666666664,6.158796666666666,348.9
16316,3513,3944,27,16,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.625976333333334,6.1587974999999995,348.9
17603,6046,4740,29,19,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.62597516666666,6.158797833333334,348.8
18898,5342,1292,41,9,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.625973666666674,6.1587995,348.7
20189,14012,13734,127,129,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.625973333333334,6.158800499999999,348.7
21488,138988,12237,271,112,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.62597300000001,6.1588015,348.7
22785,76746,15572,207,60,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.625973666666674,6.158804666666667,348.6
24080,83834,12038,143,50,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.62597300000001,6.158804999999999,348.6
25381,4048,703,42,8,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.62597349999999,6.158806499999999,348.6
26675,5704,338,46,4,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.625973333333334,6.158808333333334,348.8
27959,168961,23805,221,87,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.62597316666667,6.1588105,349.1
29247,14538,3868,69,22,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.625973333333334,6.158812,349.3
30536,7074,6152,38,42,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.62597383333333,6.158812999999999,349.4
31824,2379,12254,24,46,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.625972166666664,6.158814666666666,349.8
33112,7924,24142,50,171,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.62597016666667,6.158816666666667,350.0
34404,5690,1362,45,16,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.62596733333333,6.158816166666666,350.4
35693,2676,588,28,7,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.625964999999994,6.158818,350.7
36980,4913,5199,35,31,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.62596416666667,6.158818999999999,350.9
38249,2374,1610,20,17,0,0,0,0,0.0,0.1,0.1903161870496439,31338496,0,49.62596433333333,6.158820666666666,350.9
