Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,Ping_target,LAT,LONG,ALT
918,0,0,0,0,0,0,0,0,0.0,0.47000000000000003,0.8441931524379097,15888384,0,49.626681999999995,6.159888833333334,344.1
1920,8838,8746,57,57,0,0,0,0,0,0,0,0,0,49.626682333333335,6.159888499999999,343.9
2922,236,1620,2,8,0,0,0,0,0,0,0,0,0,49.6266825,6.159889333333333,343.8
3918,236,1792,2,10,0,0,0,0,0,0,0,0,0,49.6266825,6.159889500000001,343.7
4919,236,978,2,9,0,0,0,0,0,0,0,0,0,49.62668283333334,6.159889500000001,343.5
5914,236,318,2,3,0,0,0,0,0,0,0,0,0,49.62668283333334,6.159889666666667,343.3
6923,236,318,2,3,0,0,0,0,0,0,0,0,0,49.62668283333334,6.159889666666667,343.1
7908,98,208,1,2,0,0,0,0,0,0,0,0,0,49.6266825,6.15989,342.9
8924,406,2780,3,20,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.626681999999995,6.15989,342.7
9919,236,772,2,8,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62668099999999,6.159890166666666,342.6
10920,33588,9524,98,28,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62668083333333,6.1598905,342.5
11919,7290,696,55,2,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62668099999999,6.1598905,342.4
12922,4828,0,46,0,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62668083333333,6.159890833333333,342.3
13920,5512,1316,52,14,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.626680500000006,6.159891166666667,342.3
14921,4916,3144,32,28,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.626680333333326,6.159891833333334,342.2
15919,2128,2638,20,19,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.626680333333326,6.159892333333333,342.3
16922,3604,2990,22,21,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.626680666666665,6.159892833333333,342.3
17919,22614,8826,63,65,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62668099999999,6.159892500000001,342.3
18923,38718,63988,139,186,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62668133333333,6.159892666666667,342.3
19919,37908,90744,132,148,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.6266815,6.159893333333334,342.4
20923,10376,52242,84,121,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62668166666667,6.159894166666667,342.4
21919,2166,2226,21,19,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.626681999999995,6.159895333333333,342.5
22919,494,7726,5,9,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62668216666666,6.159896333333334,342.6
23919,2556,10476,10,10,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62668216666666,6.159897333333333,342.7
24921,824,23370,8,19,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.626682333333335,6.159898166666666,342.8
25918,200,4760,2,4,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.626683,6.159898999999999,342.8
26918,2450,8606,9,9,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.626683166666666,6.159899666666666,342.9
27920,506,9888,5,8,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62668266666666,6.159900000000001,342.9
28921,94,0,1,0,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62668216666666,6.159900000000001,343.1
29912,2238,696,7,2,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62668166666667,6.159899666666666,343.2
30921,188,0,2,0,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62668133333333,6.1598995,343.3
31921,94,1210,1,1,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62668133333333,6.159899666666666,343.4
32919,6266,6896,45,42,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62668083333333,6.159899166666666,343.5
33914,3360,13350,32,53,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62668016666667,6.159898666666667,343.6
34917,518,14904,5,12,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62667966666666,6.159898166666666,343.7
35916,5940,31974,42,55,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.626678999999996,6.159897666666666,343.9
36916,1196,34722,12,29,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62667816666667,6.159897166666667,344.0
37914,360,10140,4,8,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62667750000001,6.159896833333333,344.1
38919,2186,696,7,2,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62667683333334,6.159896166666666,344.3
39918,94,0,1,0,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62667616666666,6.159895500000001,344.5
40915,0,0,0,0,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.6266755,6.159894333333333,344.6
41915,1462,5624,5,6,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62667433333333,6.159893333333334,344.8
42917,42,1298,1,1,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.6266735,6.159892333333333,345.0
43916,42,10990,1,9,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62667216666667,6.159891333333333,345.2
44918,3794,20244,16,27,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62667116666667,6.159890333333334,345.4
45915,42,28404,1,58,0,0,0,0,0.0,0.47,0.8441931524379097,15888384,0,49.62667033333334,6.159888333333333,345.5
46917,12316,26506,116,192,0,0,0,0,0,0,0,0,0,49.62666933333333,6.159887166666666,345.6
47912,948,6724,16,46,0,0,0,0,0,0,0,0,0,49.62666899999999,6.159885833333334,345.7
48920,388,3430,6,30,0,0,0,0,0,0,0,0,0,49.62666850000001,6.1598845,345.8
49921,410,1498,3,15,0,0,0,0,0,0,0,0,0,49.62666816666667,6.159883166666666,345.9
50909,220,1524,2,16,0,0,0,0,0,0,0,0,0,49.626668,6.1598820000000005,346.0
51908,220,584,2,6,0,0,0,0,0,0,0,0,0,49.626668,6.159881666666666,346.1
52912,98,286,1,3,0,0,0,0,0,0,0,0,0,49.62666816666667,6.1598815,346.3
53917,220,396,2,4,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.62666833333333,6.159881333333334,346.3
54918,506,380,5,4,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.62666850000001,6.159881333333334,346.4
55918,26726,8572,74,25,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.62666883333333,6.159880500000001,346.4
56919,15690,13068,94,75,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.62666899999999,6.159879833333334,346.5
57915,1982,2548,19,18,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.6266695,6.159879833333334,346.5
58914,1024,1698,10,9,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.6266695,6.1598793333333335,346.5
59915,5452,3394,24,15,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.62666966666667,6.159879666666666,346.6
60919,1282,888,13,8,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.6266695,6.159879166666667,346.6
61915,728,448,8,4,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.62666883333333,6.159878333333334,346.5
62918,8076,6288,58,50,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.62666866666667,6.159877833333334,346.4
63917,516,260,6,2,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.62666766666666,6.159876833333334,346.4
64920,2110,3256,21,20,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.62666666666667,6.159876000000001,346.3
65917,9176,7316,68,60,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.62666566666667,6.159875166666666,346.3
66931,728,396,8,4,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.62666516666666,6.159874833333333,346.4
67919,728,448,8,4,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.626665,6.1598741666666665,346.4
68920,7448,5582,52,43,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.626665,6.159873166666667,346.4
69916,2334,16624,23,16,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.62666533333333,6.159872166666665,346.3
70917,6664,30902,64,67,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.62666599999999,6.1598715,346.3
71916,27622,58462,104,104,0,0,0,0,0.0,0.48,0.8441931524379097,15888384,0,49.626667,6.159870833333334,346.4
