Timestamp,Delay,Size
34095,12.563849210739136,1016
34095,12.064224243164062,1016
34095,11.56540584564209,1016
34096,11.064550161361694,1016
34096,10.564804077148438,1016
66862,31.83194375038147,1016
66862,31.331290245056152,1016
66953,30.421772718429565,1016
66953,29.92225313186645,1016
66953,29.42243432998657,1016
67217,28.18724489212036,1016
67223,27.191556453704838,1016
67223,26.69201922416687,1016
67235,25.703535318374637,1016
67235,25.20374584197998,1016
67235,24.70397162437439,1016
67235,24.204199075698853,1016
67235,23.70443153381348,1016
67315,22.284082651138306,1016
67315,21.78443026542664,1016
67316,21.28461194038391,1016
67316,20.784786701202396,1016
67316,20.284936904907227,1016
67316,19.785069704055783,1016
67316,19.28520154953003,1016
67316,18.7873318195343,1016
67316,18.28546118736267,1016
67317,17.78559184074402,1016
67317,17.285723209381104,1016
67903,15.87204122543335,1016
67904,15.372519731521606,1016
68047,14.516460657119753,1016
68258,12.727394580841064,1016
68259,12.2288339138031,1016
68259,11.728021144866943,1016
68259,11.228165864944458,1016
69949,11.917605876922607,1016
69949,11.41796064376831,1016
69949,10.91814112663269,1016
69949,10.41831636428833,1016
70341,9.310003995895386,1016
70341,8.810396909713745,1016
70342,8.310619592666626,1016
70342,7.810853481292725,1016
70342,7.311046361923218,1016
70342,6.81127142906189,1016
70342,6.311435699462891,1016
70343,5.81261682510376,1016
70343,5.311773300170898,1016
70343,4.811925649642944,1016
70347,4.315993785858154,1016
70351,3.820028781890869,1016
70382,3.3513023853302,1016
70389,2.858206272125244,1016
70408,2.376492977142334,1016
70439,1.9120614528656008,1016
70440,1.4085321426391602,1016
70449,0.9183974266052246,1016
70464,0.4340004920959472,1016
70545,0.0147342681884765,1016
71098,0.0664420127868652,1016
71567,0.0361280441284179,1016
72034,0.0033643245697021,1016
72549,0.0178315639495849,1016
73055,0.0237748622894287,1016
73542,0.010554552078247,1016
74035,0.0043859481811523,1016
74535,0.0041823387145996,1016
75035,0.0047118663787841,1016
75618,0.0878291130065918,1016
76108,0.0777473449707031,1016
76536,0.0044801235198974,1016
77037,0.0064451694488525,1016
77536,0.0047218799591064,1016
78034,0.0031492710113525,1016
78531,0.0034668445587158,1016
79036,0.004969835281372,1016
79535,0.0043227672576904,1016
80050,0.0185489654541015,1016
80534,0.0038239955902099,1016
81036,0.0045185089111328,1016
81536,0.0049896240234375,1016
82034,0.0029318332672119,1016
82534,0.0031852722167968,1016
83034,0.0029551982879638,1016
83542,0.0124175548553466,1016
84041,0.0094902515411376,1016
84539,0.0080716609954833,1016
85034,0.0027287006378173,1016
85539,0.012000560760498,1016
86042,0.0106129646301269,1016
86534,0.0027351379394531,1016
87033,0.0027768611907958,1016
87555,0.024059772491455,1016
88034,0.0024924278259277,1016
88532,0.0031900405883789,1016
89033,0.0033671855926513,1016
89536,0.0059008598327636,1016
90037,0.006298542022705,1016
90534,0.0037605762481689,1016
91045,0.0149829387664794,1016
91534,0.0030245780944824,1016
92034,0.0028109550476074,1016
92571,0.0402314662933349,1016
93034,0.0025050640106201,1016
93533,0.0017616748809814,1016
94033,0.0016827583312988,1016
94549,0.0183160305023193,1016
95033,0.0030367374420166,1016
95533,0.0032854080200195,1016
96034,0.0031044483184814,1016
96539,0.0078163146972656,1016
97034,0.0030672550201416,1016
97535,0.0037558078765869,1016
98034,0.0029900074005126,1016
98533,0.0061073303222656,1016
99034,0.0028436183929443,1016
99535,0.0050201416015625,1016
100035,0.0039634704589843,1016
100539,0.0075933933258056,1016
101038,0.0072054862976074,1016
101535,0.0037810802459716,1016
102034,0.0041403770446777,1016
102533,0.0024056434631347,1016
103035,0.0037887096405029,1016
103541,0.0102338790893554,1016
104043,0.0116417407989501,1016
104627,0.0958602428436279,1016
105144,0.1136746406555175,1016
105534,0.0029840469360351,1016
106035,0.0039122104644775,1016
106559,0.0278530120849609,1016
107083,0.0530347824096679,1016
107609,0.0788092613220214,1016
108076,0.0446858406066894,1016
108534,0.0037486553192138,1016
109062,0.0320079326629638,1016
109573,0.0449476242065429,1016
110073,0.0414793491363525,1016
110539,0.0077672004699707,1016
111095,0.0644896030426025,1016
111530,0.0042929649353027,1016
112042,0.0110437870025634,1016
112535,0.0045540332794189,1016
113035,0.0045948028564453,1016
113533,0.0043535232543945,1016
114036,0.005882978439331,1016
114536,0.0048024654388427,1016
115043,0.0131080150604248,1016
115544,0.0127630233764648,1016
116035,0.0044491291046142,1016
116535,0.0045812129974365,1016
117033,0.0031659603118896,1016
117531,0.0029623508453369,1016
118033,0.0033557415008544,1016
118532,0.002730369567871,1016
119041,0.0097012519836425,1016
119580,0.0499954223632812,1016
