Timestamp,Bytes_Send,Bytes_Received,Packets_Send,Packets_Received,Errors_Send,Errors_Received,Drop_Incoming,Drop_total,CPU_percent,CPU_time,RAM_percent,RAM_info,Ping_target,LAT,LONG,ALT
498,0,0,0,0,0,0,0,0,0.0,0.48,0.8394052562394992,15798272,0,49.62669416666666,6.159883,341.2
1487,1766,1092,6,7,0,0,0,0,0.0,0.48,0.8394052562394992,15798272,0,49.626694,6.159882166666667,341.3
2488,376,1050,4,9,0,0,0,0,0.0,0.48,0.8394052562394992,15798272,0,49.626694,6.159881666666666,341.4
3491,286,4178,3,13,0,0,0,0,0.0,0.48,0.8394052562394992,15798272,0,49.626693833333334,6.159881333333334,341.6
4506,1864,1190,7,8,0,0,0,0,0.0,0.48,0.837011308140294,15753216,0,49.626693833333334,6.159880333333333,341.7
5495,5958,5332,29,16,0,0,0,0,0,0,0,0,0,49.626693499999995,6.159879666666666,341.8
6488,922,3308,5,14,0,0,0,0,0,0,0,0,0,49.626693333333336,6.1598795,342.0
7496,1674,11288,7,66,0,0,0,0,0,0,0,0,0,49.62669266666667,6.159877333333332,342.0
8491,280,1090,2,9,0,0,0,0,0,0,0,0,0,49.626692000000006,6.159876000000001,342.1
9487,1050,11298,5,63,0,0,0,0,0,0,0,0,0,49.6266915,6.159874500000001,342.1
10482,364,1210,4,11,0,0,0,0,0,0,0,0,0,49.62669133333334,6.159874,342.1
11483,402,2286,3,11,0,0,0,0,0,0,0,0,0,49.626691666666666,6.1598741666666665,342.1
12489,686,2692,3,10,0,0,0,0,0,0,0,0,0,49.62669183333334,6.159873666666666,342.1
13491,462,2230,3,14,0,0,2,0,0.0,0.55,0.8385347296579702,15781888,0,49.626692166666665,6.1598735,342.1
14489,66360,43584,227,149,0,0,1,0,0.0,0.55,0.8385347296579702,15781888,0,49.626692166666665,6.159872666666667,342.1
15483,37978,164162,300,462,0,0,0,0,0.0,0.55,0.8385347296579702,15781888,0,49.626691666666666,6.159870166666667,342.1
16484,9754,2604,93,18,0,0,0,0,0.0,0.55,0.8385347296579702,15781888,0,49.62669183333334,6.159869666666666,342.0
17485,13906,1946,103,11,0,0,0,0,0.0,0.55,0.8385347296579702,15781888,0,49.62669233333333,6.159868833333333,341.9
18483,10484,5466,100,23,0,0,0,0,0.0,0.55,0.8385347296579702,15781888,0,49.62669266666667,6.159868500000001,341.9
